Position;
(-1.467, 0.000, -8.809)
(0.014, 0.000, -10.854)
(0.655, 0.000, -7.242)
(0.875, 0.000, -12.443)
(0.796, 0.000, -17.726)
(-0.170, 0.000, -9.191)
(2.489, 0.000, -7.613)
(0.294, 0.000, -6.854)
(-0.319, 0.000, 1.990)
(-0.987, 0.000, 12.280)
(-1.160, 0.000, 24.005)
(0.619, 0.000, 33.286)
(2.278, 0.000, 32.127)
(-0.158, 0.000, 31.952)
(-1.840, 0.000, 32.031)
