Position;
(-1.593, 0.000, -7.429)
(0.498, 0.000, -11.632)
(0.610, 0.000, -13.249)
(0.610, 0.000, -17.692)
(0.997, 0.000, -16.947)
(-2.525, 0.000, -16.924)
(7.405, 0.000, -15.782)
(-0.628, 0.000, -16.064)
(0.319, 0.000, -16.945)
(-3.117, 0.000, -17.075)
(0.088, 0.000, -17.018)
(0.280, 0.000, -17.114)
(0.982, 0.000, -17.098)
(-0.805, 0.000, -9.364)
(-0.056, 0.000, -11.025)
(0.213, 0.000, -2.141)
(0.223, 0.000, 9.269)
(0.416, 0.000, 19.694)
(0.261, 0.000, 30.305)
(2.538, 0.000, 31.892)
