Position;
(0.479, 0.000, -7.558)
(1.053, 0.000, -8.502)
(-0.180, 0.000, -10.177)
(-0.084, 0.000, -10.945)
(0.781, 0.000, -13.190)
(0.508, 0.000, -16.925)
(0.499, 0.000, -12.030)
(0.456, 0.000, -11.128)
(0.533, 0.000, -10.724)
(0.063, 0.000, 0.827)
(-0.341, 0.000, 11.637)
(0.029, 0.000, 22.030)
(0.533, 0.000, 31.051)
(2.527, 0.000, 31.875)
(-3.660, 0.000, 26.877)
(2.466, 0.000, 32.103)
(1.058, 0.000, 30.711)
