Position;
(-1.562, 0.000, -5.959)
(-0.489, 0.000, -10.283)
(-3.703, 0.000, -9.205)
(-0.120, 0.000, -12.493)
(0.706, 0.000, -17.212)
(-3.765, 0.000, -9.547)
(1.002, 0.000, -19.074)
(0.181, 0.000, -7.434)
(-0.066, 0.000, 3.632)
(-0.086, 0.000, 14.174)
(-0.300, 0.000, 25.594)
(0.785, 0.000, 31.959)
(2.845, 0.000, 31.844)
