Position;
(-1.298, 0.000, -9.333)
(-0.002, 0.000, -10.807)
(0.415, 0.000, -13.123)
(0.453, 0.000, -16.680)
(0.362, 0.000, -11.463)
(0.217, 0.000, 0.430)
(-0.205, 0.000, 11.915)
(0.555, 0.000, 23.463)
(-0.194, 0.000, 30.118)
(2.819, 0.000, 31.779)
(-0.565, 0.000, 31.243)
(-0.791, 0.000, 23.209)
(-0.720, 0.000, 13.336)
(-1.191, 0.000, 2.750)
(-3.557, 0.000, 2.725)
