Position;
(0.149, 0.000, -8.703)
(0.435, 0.000, -11.137)
(0.507, 0.000, -13.233)
(0.455, 0.000, -17.613)
(-0.005, 0.000, -11.358)
(0.063, 0.000, 0.373)
(1.158, 0.000, 9.779)
(0.094, 0.000, 20.151)
(0.553, 0.000, 30.163)
(0.420, 0.000, 31.555)
(2.501, 0.000, 31.735)
(-1.784, 0.000, 31.633)
