L/R;Position Real;Position Virtual;Distance;Rotation Real;Rotation Virtual;Rotation Similarity;Rotation Real Normalized;Rotation Virtual Normalized
R;(0.980, 1.374, -13.351);(0.982, 1.233, -13.323);0,144;(307.216, 262.765, 91.046);(294.811, 218.818, 129.630);0,9761094;(0.741, 0.634, 0.220);(0.757, 0.562, 0.333)
R;(0.980, 1.374, -13.351);(0.982, 1.233, -13.323);0,144;(307.258, 262.626, 90.950);(294.811, 218.818, 129.630);0,9761552;(0.742, 0.634, 0.220);(0.757, 0.562, 0.333)
R;(0.980, 1.374, -13.351);(0.982, 1.233, -13.323);0,144;(307.258, 262.626, 90.950);(294.811, 218.818, 129.630);0,9761552;(0.742, 0.634, 0.220);(0.757, 0.562, 0.333)
R;(0.980, 1.374, -13.351);(0.982, 1.233, -13.323);0,144;(307.263, 262.625, 90.911);(294.811, 218.818, 129.630);0,9761473;(0.742, 0.634, 0.219);(0.757, 0.562, 0.333)
R;(0.980, 1.374, -13.351);(0.982, 1.233, -13.323);0,144;(307.263, 262.625, 90.911);(294.811, 218.818, 129.630);0,9761473;(0.742, 0.634, 0.219);(0.757, 0.562, 0.333)
R;(0.980, 1.374, -13.350);(0.982, 1.233, -13.323);0,143;(307.171, 262.404, 91.099);(294.811, 218.818, 129.630);0,9764477;(0.742, 0.634, 0.220);(0.757, 0.562, 0.333)
R;(0.980, 1.374, -13.350);(0.982, 1.233, -13.323);0,143;(307.171, 262.404, 91.099);(294.811, 218.818, 129.630);0,9764477;(0.742, 0.634, 0.220);(0.757, 0.562, 0.333)
R;(0.980, 1.373, -13.350);(0.982, 1.233, -13.323);0,143;(307.035, 262.078, 91.485);(294.811, 218.818, 129.630);0,9768894;(0.742, 0.633, 0.221);(0.757, 0.562, 0.333)
R;(0.980, 1.373, -13.350);(0.982, 1.233, -13.323);0,143;(307.035, 262.078, 91.485);(294.811, 218.818, 129.630);0,9768894;(0.742, 0.633, 0.221);(0.757, 0.562, 0.333)
R;(0.980, 1.373, -13.350);(0.982, 1.233, -13.323);0,142;(306.891, 261.687, 91.968);(294.811, 218.818, 129.630);0,9773866;(0.742, 0.633, 0.222);(0.757, 0.562, 0.333)
R;(0.980, 1.373, -13.350);(0.982, 1.233, -13.323);0,142;(306.891, 261.687, 91.968);(294.811, 218.818, 129.630);0,9773866;(0.742, 0.633, 0.222);(0.757, 0.562, 0.333)
R;(0.981, 1.372, -13.351);(0.982, 1.233, -13.323);0,141;(306.738, 261.559, 92.013);(294.811, 218.818, 129.630);0,977687;(0.742, 0.633, 0.223);(0.757, 0.562, 0.333)
R;(0.981, 1.372, -13.351);(0.982, 1.233, -13.323);0,141;(306.738, 261.559, 92.013);(294.811, 218.818, 129.630);0,977687;(0.742, 0.633, 0.223);(0.757, 0.562, 0.333)
R;(0.981, 1.369, -13.351);(0.982, 1.233, -13.323);0,139;(306.320, 261.269, 92.000);(294.811, 218.818, 129.630);0,9784447;(0.742, 0.633, 0.223);(0.757, 0.562, 0.333)
R;(0.981, 1.369, -13.351);(0.982, 1.233, -13.323);0,139;(306.320, 261.269, 92.000);(294.811, 218.818, 129.630);0,9784447;(0.742, 0.633, 0.223);(0.757, 0.562, 0.333)
R;(0.981, 1.367, -13.351);(0.982, 1.233, -13.323);0,136;(306.049, 261.173, 91.856);(294.811, 218.818, 129.630);0,978853;(0.742, 0.633, 0.223);(0.757, 0.562, 0.333)
R;(0.982, 1.363, -13.352);(0.982, 1.233, -13.323);0,133;(305.685, 260.662, 92.175);(294.811, 218.818, 129.630);0,9796764;(0.742, 0.632, 0.224);(0.757, 0.562, 0.333)
R;(0.982, 1.363, -13.352);(0.982, 1.233, -13.323);0,133;(305.685, 260.662, 92.175);(294.811, 218.818, 129.630);0,9796764;(0.742, 0.632, 0.224);(0.757, 0.562, 0.333)
R;(0.982, 1.360, -13.352);(0.982, 1.233, -13.323);0,130;(305.357, 260.120, 92.616);(294.811, 218.818, 129.630);0,9804648;(0.742, 0.632, 0.225);(0.757, 0.562, 0.333)
R;(0.982, 1.360, -13.352);(0.982, 1.233, -13.323);0,130;(305.357, 260.120, 92.616);(294.811, 218.818, 129.630);0,9804648;(0.742, 0.632, 0.225);(0.757, 0.562, 0.333)
R;(0.983, 1.357, -13.353);(0.982, 1.233, -13.323);0,127;(304.993, 259.359, 93.233);(294.811, 218.818, 129.630);0,9814262;(0.742, 0.631, 0.227);(0.757, 0.562, 0.333)
R;(0.983, 1.357, -13.353);(0.982, 1.233, -13.323);0,127;(304.993, 259.359, 93.233);(294.811, 218.818, 129.630);0,9814262;(0.742, 0.631, 0.227);(0.757, 0.562, 0.333)
R;(0.984, 1.351, -13.354);(0.982, 1.233, -13.323);0,122;(304.191, 257.991, 94.330);(294.811, 218.818, 129.630);0,9832445;(0.742, 0.629, 0.230);(0.757, 0.562, 0.333)
R;(0.984, 1.351, -13.354);(0.982, 1.233, -13.323);0,122;(304.191, 257.991, 94.330);(294.811, 218.818, 129.630);0,9832445;(0.742, 0.629, 0.230);(0.757, 0.562, 0.333)
R;(0.984, 1.344, -13.355);(0.982, 1.233, -13.323);0,115;(303.180, 255.971, 96.039);(294.811, 218.818, 129.630);0,9855595;(0.743, 0.627, 0.235);(0.757, 0.562, 0.333)
R;(0.984, 1.344, -13.355);(0.982, 1.233, -13.323);0,115;(303.180, 255.971, 96.039);(294.811, 218.818, 129.630);0,9855595;(0.743, 0.627, 0.235);(0.757, 0.562, 0.333)
R;(0.985, 1.336, -13.356);(0.982, 1.233, -13.323);0,108;(302.338, 253.707, 97.933);(294.811, 218.818, 129.630);0,9876603;(0.743, 0.624, 0.241);(0.757, 0.562, 0.333)
R;(0.985, 1.336, -13.356);(0.982, 1.233, -13.323);0,108;(302.338, 253.707, 97.933);(294.811, 218.818, 129.630);0,9876603;(0.743, 0.624, 0.241);(0.757, 0.562, 0.333)
R;(0.985, 1.320, -13.357);(0.982, 1.233, -13.323);0,094;(300.843, 248.385, 102.508);(294.811, 218.818, 129.630);0,9915519;(0.746, 0.616, 0.254);(0.757, 0.562, 0.333)
R;(0.985, 1.320, -13.357);(0.982, 1.233, -13.323);0,094;(300.843, 248.385, 102.508);(294.811, 218.818, 129.630);0,9915519;(0.746, 0.616, 0.254);(0.757, 0.562, 0.333)
R;(0.984, 1.310, -13.357);(0.982, 1.233, -13.323);0,084;(299.987, 243.839, 107.081);(294.811, 218.818, 129.630);0,99404;(0.748, 0.608, 0.267);(0.757, 0.562, 0.333)
R;(0.984, 1.293, -13.357);(0.982, 1.233, -13.323);0,069;(299.109, 234.747, 116.143);(294.811, 218.818, 129.630);0,997313;(0.752, 0.590, 0.292);(0.757, 0.562, 0.333)
R;(0.984, 1.293, -13.357);(0.982, 1.233, -13.323);0,069;(299.109, 234.747, 116.143);(294.811, 218.818, 129.630);0,997313;(0.752, 0.590, 0.292);(0.757, 0.562, 0.333)
R;(0.984, 1.293, -13.357);(0.982, 1.233, -13.323);0,069;(299.109, 234.747, 116.143);(294.811, 218.818, 129.630);0,997313;(0.752, 0.590, 0.292);(0.757, 0.562, 0.333)
R;(0.983, 1.284, -13.356);(0.982, 1.233, -13.323);0,061;(298.811, 230.280, 120.442);(294.811, 218.818, 129.630);0,9983392;(0.755, 0.582, 0.304);(0.757, 0.562, 0.333)
R;(0.980, 1.266, -13.354);(0.982, 1.233, -13.323);0,045;(298.180, 220.960, 128.851);(294.811, 218.818, 129.630);0,9994838;(0.759, 0.562, 0.328);(0.757, 0.562, 0.333)
R;(0.980, 1.266, -13.354);(0.982, 1.233, -13.323);0,045;(298.180, 220.960, 128.851);(294.811, 218.818, 129.630);0,9994838;(0.759, 0.562, 0.328);(0.757, 0.562, 0.333)
R;(0.980, 1.265, -13.354);(0.982, 1.233, -13.323);0,044;(297.846, 221.290, 128.525);(294.811, 218.818, 129.630);0,9995565;(0.758, 0.564, 0.327);(0.757, 0.562, 0.333)
R;(0.980, 1.265, -13.354);(0.982, 1.233, -13.323);0,044;(297.846, 221.290, 128.525);(294.811, 218.818, 129.630);0,9995565;(0.758, 0.564, 0.327);(0.757, 0.562, 0.333)
R;(0.978, 1.256, -13.352);(0.982, 1.233, -13.323);0,038;(297.836, 218.302, 131.802);(294.811, 218.818, 129.630);0,9995387;(0.760, 0.557, 0.336);(0.757, 0.562, 0.333)
R;(0.978, 1.256, -13.352);(0.982, 1.233, -13.323);0,038;(297.836, 218.302, 131.802);(294.811, 218.818, 129.630);0,9995387;(0.760, 0.557, 0.336);(0.757, 0.562, 0.333)
R;(0.976, 1.249, -13.352);(0.982, 1.233, -13.323);0,033;(298.181, 215.775, 134.953);(294.811, 218.818, 129.630);0,9992409;(0.761, 0.550, 0.344);(0.757, 0.562, 0.333)
R;(0.976, 1.249, -13.352);(0.982, 1.233, -13.323);0,033;(298.181, 215.775, 134.953);(294.811, 218.818, 129.630);0,9992409;(0.761, 0.550, 0.344);(0.757, 0.562, 0.333)
R;(0.975, 1.235, -13.350);(0.982, 1.233, -13.323);0,028;(298.800, 210.600, 141.040);(294.811, 218.818, 129.630);0,9982456;(0.763, 0.537, 0.360);(0.757, 0.562, 0.333)
R;(0.975, 1.235, -13.350);(0.982, 1.233, -13.323);0,028;(298.800, 210.600, 141.040);(294.811, 218.818, 129.630);0,9982456;(0.763, 0.537, 0.360);(0.757, 0.562, 0.333)
R;(0.974, 1.229, -13.348);(0.982, 1.233, -13.323);0,027;(299.222, 208.615, 143.371);(294.811, 218.818, 129.630);0,9976299;(0.763, 0.532, 0.366);(0.757, 0.562, 0.333)
R;(0.974, 1.229, -13.348);(0.982, 1.229, -13.322);0,027;(299.222, 208.615, 143.371);(295.942, 216.963, 131.683);0,9983264;(0.763, 0.532, 0.366);(0.759, 0.557, 0.338)
R;(0.973, 1.225, -13.346);(0.982, 1.229, -13.322);0,026;(299.512, 207.480, 144.716);(295.942, 216.963, 131.683);0,9979626;(0.764, 0.529, 0.369);(0.759, 0.557, 0.338)
R;(0.973, 1.225, -13.346);(0.982, 1.226, -13.321);0,026;(299.512, 207.480, 144.716);(296.890, 215.563, 133.246);0,9984675;(0.764, 0.529, 0.369);(0.761, 0.552, 0.341)
R;(0.972, 1.215, -13.342);(0.982, 1.226, -13.321);0,026;(299.815, 205.665, 146.782);(296.890, 215.563, 133.246);0,9979542;(0.765, 0.525, 0.374);(0.761, 0.552, 0.341)
R;(0.971, 1.206, -13.338);(0.982, 1.218, -13.320);0,025;(299.431, 205.340, 146.967);(299.358, 212.448, 136.778);0,9989297;(0.764, 0.524, 0.375);(0.764, 0.542, 0.349)
R;(0.971, 1.206, -13.338);(0.982, 1.211, -13.318);0,024;(299.431, 205.340, 146.967);(301.833, 209.914, 139.720);0,999157;(0.764, 0.524, 0.375);(0.767, 0.534, 0.355)
R;(0.971, 1.206, -13.338);(0.982, 1.211, -13.318);0,024;(299.135, 206.020, 146.046);(301.833, 209.914, 139.720);0,9992392;(0.764, 0.526, 0.373);(0.767, 0.534, 0.355)
R;(0.971, 1.206, -13.338);(0.982, 1.211, -13.318);0,024;(299.135, 206.020, 146.046);(301.829, 209.918, 139.715);0,9992394;(0.764, 0.526, 0.373);(0.767, 0.534, 0.355)
R;(0.970, 1.203, -13.336);(0.982, 1.211, -13.318);0,023;(298.995, 205.254, 146.542);(301.829, 209.918, 139.715);0,9991835;(0.764, 0.525, 0.375);(0.767, 0.534, 0.355)
R;(0.970, 1.203, -13.336);(0.982, 1.208, -13.317);0,023;(298.995, 205.254, 146.542);(302.882, 208.980, 140.826);0,9990444;(0.764, 0.525, 0.375);(0.769, 0.530, 0.357)
R;(0.970, 1.197, -13.333);(0.982, 1.208, -13.317);0,023;(299.032, 203.975, 147.458);(302.882, 208.980, 140.826);0,9989768;(0.765, 0.522, 0.377);(0.769, 0.530, 0.357)
R;(0.970, 1.197, -13.333);(0.982, 1.202, -13.315);0,022;(299.032, 203.975, 147.458);(304.652, 207.557, 142.538);0,9985296;(0.765, 0.522, 0.377);(0.771, 0.525, 0.361)
R;(0.970, 1.196, -13.331);(0.982, 1.202, -13.315);0,022;(299.242, 203.505, 147.630);(304.652, 207.557, 142.538);0,9986086;(0.766, 0.521, 0.378);(0.771, 0.525, 0.361)
R;(0.970, 1.196, -13.331);(0.982, 1.201, -13.314);0,022;(299.242, 203.505, 147.630);(305.196, 207.153, 143.030);0,9984207;(0.766, 0.521, 0.378);(0.771, 0.524, 0.362)
R;(0.970, 1.194, -13.330);(0.982, 1.201, -13.314);0,022;(299.453, 203.074, 147.776);(305.196, 207.153, 143.030);0,9985008;(0.766, 0.520, 0.378);(0.771, 0.524, 0.362)
R;(0.970, 1.194, -13.330);(0.982, 1.199, -13.314);0,022;(299.453, 203.074, 147.776);(305.714, 206.783, 143.484);0,998306;(0.766, 0.520, 0.378);(0.772, 0.522, 0.362)
R;(0.969, 1.191, -13.328);(0.982, 1.199, -13.314);0,021;(299.923, 201.775, 148.746);(305.714, 206.783, 143.484);0,9984035;(0.767, 0.516, 0.381);(0.772, 0.522, 0.362)
R;(0.969, 1.191, -13.328);(0.982, 1.196, -13.312);0,021;(299.923, 201.775, 148.746);(306.798, 206.049, 144.395);0,9979699;(0.767, 0.516, 0.381);(0.773, 0.519, 0.364)
R;(0.970, 1.190, -13.328);(0.982, 1.196, -13.312);0,021;(300.370, 200.572, 150.127);(306.798, 206.049, 144.395);0,9980295;(0.768, 0.513, 0.384);(0.773, 0.519, 0.364)
R;(0.971, 1.189, -13.327);(0.982, 1.196, -13.312);0,021;(301.038, 199.074, 151.701);(306.892, 205.987, 144.471);0,9980478;(0.769, 0.508, 0.387);(0.773, 0.519, 0.364)
R;(0.971, 1.189, -13.327);(0.982, 1.195, -13.312);0,020;(301.038, 199.074, 151.701);(307.459, 205.626, 144.924);0,9978485;(0.769, 0.508, 0.387);(0.774, 0.518, 0.365)
R;(0.971, 1.189, -13.327);(0.982, 1.195, -13.312);0,020;(301.044, 199.158, 151.688);(307.459, 205.626, 144.924);0,9978584;(0.769, 0.509, 0.387);(0.774, 0.518, 0.365)
R;(0.971, 1.189, -13.327);(0.982, 1.195, -13.312);0,020;(301.044, 199.158, 151.688);(307.451, 205.631, 144.918);0,9978613;(0.769, 0.509, 0.387);(0.774, 0.518, 0.365)
R;(0.971, 1.186, -13.326);(0.982, 1.195, -13.312);0,020;(301.823, 198.071, 152.734);(307.451, 205.631, 144.918);0,9980007;(0.770, 0.505, 0.390);(0.774, 0.518, 0.365)
R;(0.971, 1.186, -13.326);(0.982, 1.193, -13.311);0,020;(301.823, 198.071, 152.734);(308.189, 205.179, 145.490);0,997754;(0.770, 0.505, 0.390);(0.775, 0.516, 0.366)
R;(0.972, 1.185, -13.325);(0.982, 1.193, -13.311);0,019;(302.571, 197.034, 153.645);(308.189, 205.179, 145.490);0,9978719;(0.771, 0.502, 0.392);(0.775, 0.516, 0.366)
R;(0.972, 1.185, -13.325);(0.982, 1.192, -13.310);0,019;(302.571, 197.034, 153.645);(308.551, 204.965, 145.763);0,9977584;(0.771, 0.502, 0.392);(0.775, 0.515, 0.366)
R;(0.971, 1.184, -13.323);(0.982, 1.192, -13.310);0,018;(303.019, 195.857, 154.589);(308.551, 204.965, 145.763);0,9976857;(0.772, 0.499, 0.394);(0.775, 0.515, 0.366)
R;(0.971, 1.184, -13.323);(0.982, 1.190, -13.310);0,018;(303.019, 195.857, 154.589);(309.115, 204.642, 146.179);0,9975116;(0.772, 0.499, 0.394);(0.776, 0.514, 0.367)
R;(0.971, 1.182, -13.321);(0.982, 1.190, -13.310);0,018;(303.454, 194.532, 155.710);(309.115, 204.642, 146.179);0,9973567;(0.773, 0.495, 0.397);(0.776, 0.514, 0.367)
R;(0.971, 1.182, -13.321);(0.982, 1.188, -13.309);0,018;(303.454, 194.532, 155.710);(309.858, 204.232, 146.710);0,9971185;(0.773, 0.495, 0.397);(0.776, 0.512, 0.368)
R;(0.972, 1.179, -13.318);(0.982, 1.188, -13.309);0,017;(304.386, 192.157, 157.744);(309.858, 204.232, 146.710);0,9967812;(0.774, 0.489, 0.401);(0.776, 0.512, 0.368)
R;(0.972, 1.179, -13.318);(0.982, 1.184, -13.307);0,016;(304.386, 192.157, 157.744);(311.298, 203.488, 147.689);0,996316;(0.774, 0.489, 0.401);(0.778, 0.509, 0.369)
R;(0.972, 1.176, -13.315);(0.982, 1.184, -13.307);0,016;(305.025, 190.558, 159.117);(311.298, 203.488, 147.689);0,9960371;(0.776, 0.485, 0.405);(0.778, 0.509, 0.369)
R;(0.972, 1.173, -13.310);(0.982, 1.181, -13.305);0,014;(306.377, 188.103, 161.371);(312.385, 202.967, 148.388);0,9951909;(0.777, 0.477, 0.410);(0.779, 0.506, 0.370)
R;(0.972, 1.173, -13.310);(0.982, 1.177, -13.303);0,013;(306.377, 188.103, 161.371);(314.099, 202.209, 149.429);0,9945592;(0.777, 0.477, 0.410);(0.781, 0.503, 0.371)
R;(0.972, 1.171, -13.307);(0.982, 1.177, -13.303);0,013;(306.812, 187.102, 162.220);(314.099, 202.209, 149.429);0,9943038;(0.778, 0.475, 0.411);(0.781, 0.503, 0.371)
R;(0.972, 1.171, -13.307);(0.982, 1.174, -13.301);0,012;(306.812, 187.102, 162.220);(315.141, 201.782, 150.028);0,9938359;(0.778, 0.475, 0.411);(0.782, 0.501, 0.372)
R;(0.972, 1.169, -13.303);(0.982, 1.174, -13.301);0,012;(307.104, 186.008, 163.026);(315.141, 201.782, 150.028);0,9934551;(0.779, 0.472, 0.413);(0.782, 0.501, 0.372)
R;(0.972, 1.169, -13.303);(0.982, 1.171, -13.299);0,011;(307.104, 186.008, 163.026);(316.409, 201.296, 150.726);0,9927937;(0.779, 0.472, 0.413);(0.783, 0.498, 0.373)
R;(0.972, 1.166, -13.299);(0.982, 1.171, -13.299);0,011;(307.222, 185.113, 163.373);(316.409, 201.296, 150.726);0,9924154;(0.779, 0.470, 0.415);(0.783, 0.498, 0.373)
R;(0.972, 1.166, -13.299);(0.982, 1.167, -13.297);0,010;(307.222, 185.113, 163.373);(317.970, 200.740, 151.544);0,9914235;(0.779, 0.470, 0.415);(0.784, 0.495, 0.374)
R;(0.972, 1.163, -13.295);(0.982, 1.167, -13.297);0,011;(307.924, 183.613, 164.234);(317.970, 200.740, 151.544);0,9910658;(0.781, 0.466, 0.416);(0.784, 0.495, 0.374)
R;(0.972, 1.163, -13.295);(0.982, 1.164, -13.294);0,010;(307.924, 183.613, 164.234);(319.403, 200.269, 152.257);0,9900539;(0.781, 0.466, 0.416);(0.786, 0.493, 0.374)
R;(0.972, 1.162, -13.291);(0.982, 1.164, -13.294);0,011;(308.928, 182.336, 165.053);(319.403, 200.269, 152.257);0,9899881;(0.782, 0.462, 0.418);(0.786, 0.493, 0.374)
R;(0.972, 1.162, -13.291);(0.982, 1.161, -13.292);0,011;(308.928, 182.336, 165.053);(320.642, 199.889, 152.848);0,989074;(0.782, 0.462, 0.418);(0.787, 0.490, 0.375)
R;(0.972, 1.159, -13.283);(0.982, 1.161, -13.292);0,014;(310.894, 179.817, 166.855);(320.642, 199.889, 152.848);0,9886398;(0.785, 0.454, 0.421);(0.787, 0.490, 0.375)
R;(0.972, 1.159, -13.283);(0.982, 1.155, -13.287);0,012;(310.894, 179.817, 166.855);(323.201, 199.178, 154.002);0,9867476;(0.785, 0.454, 0.421);(0.789, 0.486, 0.376)
R;(0.972, 1.157, -13.279);(0.982, 1.155, -13.287);0,013;(312.299, 177.919, 168.281);(323.201, 199.178, 154.002);0,9862242;(0.787, 0.448, 0.424);(0.789, 0.486, 0.376)
R;(0.972, 1.157, -13.279);(0.982, 1.152, -13.285);0,013;(312.299, 177.919, 168.281);(324.571, 198.833, 154.586);0,9851396;(0.787, 0.448, 0.424);(0.790, 0.484, 0.376)
R;(0.971, 1.155, -13.273);(0.982, 1.152, -13.285);0,017;(315.285, 175.318, 170.044);(324.571, 198.833, 154.586);0,9845818;(0.791, 0.440, 0.426);(0.790, 0.484, 0.376)
R;(0.971, 1.155, -13.273);(0.982, 1.148, -13.280);0,015;(315.285, 175.318, 170.044);(326.781, 198.326, 155.485);0,9830167;(0.791, 0.440, 0.426);(0.792, 0.481, 0.377)
R;(0.971, 1.155, -13.269);(0.982, 1.148, -13.280);0,017;(316.713, 174.531, 170.565);(326.781, 198.326, 155.485);0,9830652;(0.792, 0.437, 0.427);(0.792, 0.481, 0.377)
R;(0.971, 1.152, -13.261);(0.982, 1.146, -13.279);0,022;(318.535, 172.103, 172.236);(327.760, 198.119, 155.868);0,9805101;(0.794, 0.429, 0.430);(0.793, 0.479, 0.377)
R;(0.971, 1.152, -13.261);(0.982, 1.140, -13.272);0,020;(318.535, 172.103, 172.236);(330.662, 197.562, 156.955);0,9783241;(0.794, 0.429, 0.430);(0.795, 0.475, 0.377)
R;(0.971, 1.152, -13.260);(0.982, 1.140, -13.272);0,020;(318.210, 172.056, 172.261);(330.662, 197.562, 156.955);0,9780403;(0.794, 0.429, 0.430);(0.795, 0.475, 0.377)
R;(0.971, 1.152, -13.260);(0.982, 1.139, -13.272);0,020;(318.210, 172.056, 172.261);(330.988, 197.505, 157.073);0,9777435;(0.794, 0.429, 0.430);(0.795, 0.475, 0.377)
R;(0.971, 1.149, -13.252);(0.982, 1.139, -13.272);0,025;(319.954, 170.128, 173.229);(330.988, 197.505, 157.073);0,9763497;(0.797, 0.424, 0.431);(0.795, 0.475, 0.377)
R;(0.971, 1.149, -13.252);(0.982, 1.134, -13.265);0,023;(319.954, 170.128, 173.229);(334.126, 196.998, 158.171);0,9734459;(0.797, 0.424, 0.431);(0.798, 0.470, 0.378)
R;(0.970, 1.149, -13.247);(0.982, 1.134, -13.265);0,026;(320.746, 169.217, 173.586);(334.126, 196.998, 158.171);0,972765;(0.798, 0.421, 0.432);(0.798, 0.470, 0.378)
R;(0.970, 1.149, -13.247);(0.982, 1.131, -13.261);0,026;(320.746, 169.217, 173.586);(335.769, 196.765, 158.722);0,9710203;(0.798, 0.421, 0.432);(0.799, 0.468, 0.378)
R;(0.969, 1.148, -13.243);(0.982, 1.131, -13.261);0,029;(321.127, 168.342, 173.872);(335.769, 196.765, 158.722);0,9700366;(0.799, 0.419, 0.432);(0.799, 0.468, 0.378)
R;(0.969, 1.148, -13.243);(0.982, 1.128, -13.257);0,028;(321.127, 168.342, 173.872);(337.500, 196.542, 159.286);0,9680058;(0.799, 0.419, 0.432);(0.800, 0.466, 0.378)
R;(0.968, 1.147, -13.233);(0.982, 1.128, -13.257);0,034;(321.665, 166.528, 174.251);(337.500, 196.542, 159.286);0,9656126;(0.800, 0.414, 0.434);(0.800, 0.466, 0.378)
R;(0.968, 1.147, -13.233);(0.982, 1.122, -13.248);0,032;(321.665, 166.528, 174.251);(341.320, 196.121, 160.481);0,9603934;(0.800, 0.414, 0.434);(0.803, 0.461, 0.378)
R;(0.967, 1.146, -13.227);(0.982, 1.122, -13.248);0,035;(321.537, 165.517, 174.269);(341.320, 196.121, 160.481);0,9584898;(0.801, 0.412, 0.434);(0.803, 0.461, 0.378)
R;(0.967, 1.146, -13.227);(0.982, 1.119, -13.242);0,035;(321.537, 165.517, 174.269);(343.660, 195.909, 161.185);0,9546823;(0.801, 0.412, 0.434);(0.805, 0.459, 0.377)
R;(0.965, 1.146, -13.222);(0.982, 1.119, -13.242);0,038;(321.594, 164.710, 174.379);(343.660, 195.909, 161.185);0,9533077;(0.802, 0.411, 0.435);(0.805, 0.459, 0.377)
R;(0.963, 1.145, -13.212);(0.982, 1.116, -13.237);0,043;(322.060, 162.855, 174.955);(345.779, 195.745, 161.808);0,9466959;(0.803, 0.406, 0.436);(0.806, 0.456, 0.377)
R;(0.963, 1.145, -13.212);(0.982, 1.111, -13.226);0,041;(322.060, 162.855, 174.955);(349.885, 195.497, 162.982);0,938401;(0.803, 0.406, 0.436);(0.809, 0.452, 0.377)
R;(0.962, 1.145, -13.207);(0.982, 1.111, -13.226);0,043;(322.434, 161.860, 175.183);(349.885, 195.497, 162.982);0,9370536;(0.804, 0.404, 0.437);(0.809, 0.452, 0.377)
R;(0.962, 1.145, -13.207);(0.982, 1.109, -13.221);0,043;(322.434, 161.860, 175.183);(351.996, 195.404, 163.573);0,9323319;(0.804, 0.404, 0.437);(0.810, 0.450, 0.376)
R;(0.961, 1.145, -13.203);(0.982, 1.109, -13.221);0,045;(323.026, 160.834, 175.274);(351.996, 195.404, 163.573);0,9312577;(0.805, 0.401, 0.437);(0.810, 0.450, 0.376)
R;(0.961, 1.145, -13.203);(0.982, 1.107, -13.215);0,045;(323.026, 160.834, 175.274);(354.070, 195.335, 164.147);0,9263679;(0.805, 0.401, 0.437);(0.811, 0.448, 0.376)
R;(0.960, 1.146, -13.198);(0.982, 1.107, -13.215);0,047;(323.813, 159.862, 175.389);(354.070, 195.335, 164.147);0,92576;(0.807, 0.398, 0.437);(0.811, 0.448, 0.376)
R;(0.960, 1.146, -13.198);(0.982, 1.106, -13.210);0,047;(323.813, 159.862, 175.389);(356.055, 195.288, 164.692);0,9208831;(0.807, 0.398, 0.437);(0.813, 0.446, 0.376)
R;(0.960, 1.146, -13.194);(0.982, 1.106, -13.210);0,049;(324.572, 159.088, 175.573);(356.055, 195.288, 164.692);0,9206712;(0.808, 0.396, 0.437);(0.813, 0.446, 0.376)
R;(0.960, 1.146, -13.194);(0.982, 1.105, -13.205);0,048;(324.572, 159.088, 175.573);(357.947, 195.261, 165.210);0,9158438;(0.808, 0.396, 0.437);(0.814, 0.444, 0.376)
R;(0.959, 1.147, -13.190);(0.982, 1.105, -13.205);0,050;(325.396, 158.321, 175.881);(357.947, 195.261, 165.210);0,9157993;(0.809, 0.393, 0.437);(0.814, 0.444, 0.376)
R;(0.959, 1.147, -13.190);(0.982, 1.104, -13.200);0,050;(325.396, 158.321, 175.881);(359.618, 195.251, 165.666);0,9114091;(0.809, 0.393, 0.437);(0.815, 0.442, 0.375)
R;(0.958, 1.148, -13.182);(0.982, 1.104, -13.200);0,054;(326.253, 156.752, 176.180);(359.618, 195.251, 165.666);0,9094146;(0.810, 0.389, 0.438);(0.815, 0.442, 0.375)
R;(0.958, 1.148, -13.182);(0.982, 1.102, -13.190);0,053;(326.253, 156.752, 176.180);(3.352, 195.277, 166.685);0,8990589;(0.810, 0.389, 0.438);(0.013, 0.761, 0.649)
L;(0.986, 1.393, -13.120);(0.986, 1.390, -13.114);0,006;(63.319, 64.821, 51.427);(64.164, 66.543, 53.626);0,9999346;(0.608, 0.622, 0.494);(0.600, 0.623, 0.502)
L;(0.986, 1.394, -13.122);(0.986, 1.390, -13.114);0,009;(62.970, 64.045, 50.456);(64.164, 66.543, 53.626);0,9998655;(0.611, 0.622, 0.490);(0.600, 0.623, 0.502)
L;(0.986, 1.394, -13.122);(0.986, 1.390, -13.114);0,009;(62.970, 64.045, 50.456);(64.164, 66.543, 53.626);0,9998655;(0.611, 0.622, 0.490);(0.600, 0.623, 0.502)
R;(0.957, 1.147, -13.173);(0.982, 1.102, -13.190);0,054;(325.627, 155.417, 176.136);(3.352, 195.277, 166.685);0,8941084;(0.811, 0.387, 0.439);(0.013, 0.761, 0.649)
L;(0.986, 1.396, -13.125);(0.986, 1.390, -13.114);0,012;(62.644, 63.559, 49.707);(64.164, 66.543, 53.626);0,9997846;(0.613, 0.622, 0.487);(0.600, 0.623, 0.502)
R;(0.957, 1.147, -13.173);(0.982, 1.232, -13.322);0,173;(325.627, 155.417, 176.136);(295.259, 218.056, 130.471);0,9133651;(0.811, 0.387, 0.439);(0.758, 0.560, 0.335)
L;(0.986, 1.396, -13.125);(0.986, 1.243, -13.025);0,182;(62.644, 63.559, 49.707);(25.322, 153.751, 157.455);0,7915999;(0.613, 0.622, 0.487);(0.114, 0.694, 0.711)
