Position;
(0.684, 0.000, -6.780)
(0.977, 0.000, -8.649)
(-0.487, 0.000, -11.639)
(0.995, 0.000, -7.907)
(0.889, 0.000, -13.521)
(-1.702, 0.000, -7.870)
(1.249, 0.000, -14.951)
(0.738, 0.000, -17.844)
(0.815, 0.000, -8.853)
(0.472, 0.000, 2.450)
(0.680, 0.000, 13.819)
(0.595, 0.000, 24.468)
(0.640, 0.000, 30.739)
(0.973, 0.000, 31.991)
