Position;
(-0.908, 0.000, -8.826)
(-0.446, 0.000, -10.487)
(1.255, 0.000, -7.829)
(0.484, 0.000, -14.847)
(0.590, 0.000, -13.103)
(0.702, 0.000, -17.388)
(4.342, 0.000, -14.615)
(0.402, 0.000, -18.655)
(0.456, 0.000, -6.738)
(0.856, 0.000, -8.217)
(0.506, 0.000, 3.936)
(0.696, 0.000, 15.516)
(0.398, 0.000, 26.938)
(0.348, 0.000, 29.436)
(0.195, 0.000, 32.870)
(1.115, 0.000, 31.937)
(2.236, 0.000, 31.661)
(6.150, 0.000, 31.810)
(2.388, 0.000, 31.451)
