L/R;Position Real;Position Virtual;Distance;Rotation Real;Rotation Virtual;Rotation Similarity;Rotation Real Normalized;Rotation Virtual Normalized
R;(0.886, 1.342, -13.066);(1.000, 1.107, -13.104);0,264;(5.449, 130.375, 167.919);(11.270, 189.932, 187.490);-0,8664936;(0.026, 0.613, 0.790);(0.042, 0.711, 0.702)
R;(0.886, 1.342, -13.066);(1.000, 1.107, -13.104);0,264;(5.449, 130.375, 167.919);(11.270, 189.932, 187.490);-0,8664935;(0.026, 0.613, 0.790);(0.042, 0.711, 0.702)
R;(0.882, 1.342, -13.070);(1.000, 1.107, -13.104);0,265;(2.893, 130.869, 168.033);(11.270, 189.932, 187.490);-0,8655534;(0.014, 0.614, 0.789);(0.042, 0.711, 0.702)
R;(0.876, 1.336, -13.072);(0.923, 1.233, -13.037);0,119;(357.500, 131.735, 169.475);(2.893, 130.869, 168.033);-0,9987855;(0.857, 0.316, 0.406);(0.014, 0.614, 0.789)
R;(0.870, 1.328, -13.074);(0.923, 1.233, -13.037);0,115;(352.327, 132.638, 171.067);(2.893, 130.869, 168.033);-0,9952676;(0.852, 0.321, 0.414);(0.014, 0.614, 0.789)
R;(0.986, 1.391, -13.267);(0.974, 1.402, -13.266);0,017;(322.001, 338.694, 17.494);(321.561, 336.299, 17.769);0,9998023;(0.689, 0.724, 0.037);(0.691, 0.722, 0.038)
R;(0.986, 1.391, -13.267);(0.974, 1.402, -13.267);0,016;(322.001, 338.694, 17.494);(321.201, 336.172, 17.972);0,9997817;(0.689, 0.724, 0.037);(0.690, 0.722, 0.039)
R;(0.990, 1.387, -13.267);(0.974, 1.402, -13.267);0,022;(322.159, 339.753, 17.139);(321.201, 336.172, 17.972);0,9995912;(0.688, 0.725, 0.037);(0.690, 0.722, 0.039)
R;(0.990, 1.387, -13.267);(0.974, 1.399, -13.271);0,020;(322.159, 339.753, 17.139);(319.791, 335.653, 18.789);0,9993671;(0.688, 0.725, 0.037);(0.689, 0.723, 0.040)
R;(0.992, 1.383, -13.268);(0.974, 1.399, -13.271);0,025;(322.144, 340.527, 16.140);(319.791, 335.653, 18.789);0,9992367;(0.687, 0.726, 0.034);(0.689, 0.723, 0.040)
R;(0.995, 1.375, -13.269);(0.974, 1.397, -13.274);0,031;(321.688, 341.449, 15.130);(318.644, 335.201, 19.481);0,9987675;(0.685, 0.727, 0.032);(0.688, 0.724, 0.042)
R;(0.995, 1.375, -13.269);(0.974, 1.393, -13.279);0,029;(321.688, 341.449, 15.130);(316.671, 334.353, 20.739);0,9979122;(0.685, 0.727, 0.032);(0.687, 0.725, 0.045)
R;(0.994, 1.376, -13.267);(0.974, 1.393, -13.279);0,029;(320.851, 340.409, 15.459);(316.671, 334.353, 20.739);0,9984844;(0.686, 0.727, 0.033);(0.687, 0.725, 0.045)
R;(0.994, 1.376, -13.267);(0.974, 1.394, -13.277);0,029;(320.851, 340.409, 15.459);(317.315, 334.640, 20.319);0,9987574;(0.686, 0.727, 0.033);(0.687, 0.725, 0.044)
R;(0.993, 1.373, -13.265);(0.974, 1.394, -13.277);0,031;(319.093, 339.578, 15.314);(317.315, 334.640, 20.319);0,9992524;(0.684, 0.728, 0.033);(0.687, 0.725, 0.044)
R;(0.989, 1.370, -13.265);(0.974, 1.394, -13.277);0,031;(316.369, 338.606, 16.198);(317.438, 334.693, 20.240);0,9995747;(0.682, 0.730, 0.035);(0.687, 0.725, 0.044)
R;(0.989, 1.370, -13.265);(0.974, 1.393, -13.278);0,031;(316.369, 338.606, 16.198);(317.089, 334.541, 20.465);0,9995633;(0.682, 0.730, 0.035);(0.687, 0.725, 0.044)
R;(0.994, 1.370, -13.263);(0.974, 1.393, -13.278);0,034;(315.504, 339.031, 16.772);(317.089, 334.541, 20.465);0,9994901;(0.681, 0.732, 0.036);(0.687, 0.725, 0.044)
R;(0.994, 1.370, -13.263);(0.974, 1.393, -13.278);0,034;(315.504, 339.031, 16.772);(317.091, 334.542, 20.464);0,9994901;(0.681, 0.732, 0.036);(0.687, 0.725, 0.044)
R;(0.990, 1.369, -13.263);(0.974, 1.393, -13.278);0,033;(313.894, 339.004, 16.350);(317.091, 334.542, 20.464);0,9991888;(0.679, 0.733, 0.035);(0.687, 0.725, 0.044)
R;(0.991, 1.365, -13.265);(0.974, 1.394, -13.277);0,036;(312.985, 339.281, 16.727);(317.545, 334.740, 20.171);0,9988109;(0.678, 0.735, 0.036);(0.688, 0.725, 0.044)
R;(0.991, 1.365, -13.265);(0.974, 1.391, -13.281);0,035;(312.985, 339.281, 16.727);(315.867, 333.981, 21.277);0,9991381;(0.678, 0.735, 0.036);(0.686, 0.726, 0.046)
R;(0.990, 1.365, -13.266);(0.974, 1.391, -13.281);0,034;(313.159, 339.005, 17.029);(315.867, 333.981, 21.277);0,9992322;(0.678, 0.734, 0.037);(0.686, 0.726, 0.046)
R;(0.990, 1.365, -13.266);(0.974, 1.391, -13.281);0,034;(313.159, 339.005, 17.029);(315.849, 333.972, 21.290);0,9992342;(0.678, 0.734, 0.037);(0.686, 0.726, 0.046)
R;(0.991, 1.364, -13.267);(0.974, 1.391, -13.281);0,035;(312.219, 338.686, 17.800);(315.849, 333.972, 21.290);0,9990901;(0.677, 0.735, 0.039);(0.686, 0.726, 0.046)
R;(0.991, 1.360, -13.270);(0.974, 1.389, -13.283);0,036;(310.249, 339.089, 18.400);(315.213, 333.665, 21.728);-0,9985313;(0.674, 0.737, 0.040);(0.686, 0.726, 0.047)
R;(0.991, 1.360, -13.270);(0.974, 1.386, -13.287);0,035;(310.249, 339.089, 18.400);(313.581, 332.825, 22.904);-0,9989109;(0.674, 0.737, 0.040);(0.685, 0.727, 0.050)
R;(0.991, 1.360, -13.270);(0.974, 1.386, -13.287);0,035;(309.651, 339.328, 18.263);(313.581, 332.825, 22.904);-0,9987017;(0.674, 0.738, 0.040);(0.685, 0.727, 0.050)
R;(0.991, 1.360, -13.270);(0.974, 1.385, -13.287);0,035;(309.651, 339.328, 18.263);(313.466, 332.763, 22.990);-0,9987241;(0.674, 0.738, 0.040);(0.685, 0.727, 0.050)
R;(0.991, 1.359, -13.271);(0.974, 1.385, -13.287);0,036;(307.749, 339.345, 18.260);(313.466, 332.763, 22.990);-0,9980576;(0.671, 0.740, 0.040);(0.685, 0.727, 0.050)
R;(0.991, 1.359, -13.271);(0.974, 1.384, -13.289);0,035;(307.749, 339.345, 18.260);(312.877, 332.438, 23.436);-0,9982415;(0.671, 0.740, 0.040);(0.684, 0.727, 0.051)
R;(0.989, 1.356, -13.272);(0.974, 1.384, -13.289);0,036;(305.564, 339.135, 18.067);(312.877, 332.438, 23.436);-0,9972863;(0.669, 0.742, 0.040);(0.684, 0.727, 0.051)
R;(0.987, 1.353, -13.273);(0.974, 1.382, -13.290);0,036;(300.945, 338.743, 18.017);(312.196, 332.047, 23.966);-0,9945807;(0.664, 0.747, 0.040);(0.684, 0.728, 0.053)
R;(0.987, 1.353, -13.273);(0.974, 1.380, -13.293);0,036;(300.945, 338.743, 18.017);(311.045, 331.350, 24.899);-0,9953845;(0.664, 0.747, 0.040);(0.683, 0.728, 0.055)
R;(0.985, 1.351, -13.274);(0.974, 1.380, -13.293);0,037;(297.433, 338.920, 17.514);(311.045, 331.350, 24.899);-0,9922444;(0.659, 0.751, 0.039);(0.683, 0.728, 0.055)
R;(0.985, 1.351, -13.274);(0.974, 1.378, -13.295);0,036;(297.433, 338.920, 17.514);(310.347, 330.902, 25.489);-0,9928609;(0.659, 0.751, 0.039);(0.683, 0.728, 0.056)
R;(0.984, 1.349, -13.274);(0.974, 1.378, -13.295);0,037;(293.422, 339.010, 17.147);(310.347, 330.902, 25.489);-0,9883896;(0.654, 0.756, 0.038);(0.683, 0.728, 0.056)
R;(0.984, 1.349, -13.274);(0.974, 1.377, -13.296);0,037;(293.422, 339.010, 17.147);(309.994, 330.668, 25.795);-0,9887952;(0.654, 0.756, 0.038);(0.683, 0.728, 0.057)
R;(0.983, 1.348, -13.273);(0.974, 1.377, -13.296);0,038;(289.060, 339.476, 16.428);(309.994, 330.668, 25.795);-0,9826378;(0.648, 0.761, 0.037);(0.683, 0.728, 0.057)
R;(0.983, 1.348, -13.273);(0.974, 1.376, -13.297);0,038;(289.060, 339.476, 16.428);(309.675, 330.452, 26.077);-0,9831038;(0.648, 0.761, 0.037);(0.683, 0.728, 0.057)
R;(0.982, 1.347, -13.273);(0.974, 1.376, -13.297);0,039;(284.992, 340.271, 15.285);(309.675, 330.452, 26.077);-0,9761436;(0.642, 0.766, 0.034);(0.683, 0.728, 0.057)
R;(0.981, 1.343, -13.275);(0.974, 1.375, -13.297);0,040;(277.521, 347.091, 7.646);(309.335, 330.217, 26.381);-0,9605271;(0.624, 0.781, 0.017);(0.682, 0.729, 0.058)
R;(0.981, 1.343, -13.275);(0.974, 1.371, -13.301);0,039;(277.521, 347.091, 7.646);(307.908, 329.173, 27.717);-0,9637191;(0.624, 0.781, 0.017);(0.682, 0.729, 0.061)
R;(0.980, 1.341, -13.275);(0.974, 1.371, -13.301);0,040;(277.041, 347.666, 6.753);(307.908, 329.173, 27.717);-0,9625491;(0.623, 0.782, 0.015);(0.682, 0.729, 0.061)
R;(0.980, 1.341, -13.275);(0.974, 1.370, -13.302);0,040;(277.041, 347.666, 6.753);(307.340, 328.729, 28.278);-0,9637942;(0.623, 0.782, 0.015);(0.682, 0.729, 0.063)
R;(0.978, 1.340, -13.276);(0.974, 1.370, -13.302);0,040;(271.880, 126.172, 227.083);(307.340, 328.729, 28.278);-0,9418288;(0.723, 0.336, 0.604);(0.682, 0.729, 0.063)
R;(0.978, 1.340, -13.276);(0.974, 1.368, -13.304);0,040;(271.880, 126.172, 227.083);(306.626, 328.147, 29.007);-0,9438331;(0.723, 0.336, 0.604);(0.681, 0.729, 0.064)
R;(0.978, 1.341, -13.275);(0.974, 1.368, -13.304);0,040;(276.228, 156.259, 196.141);(306.626, 328.147, 29.007);-0,9303534;(0.740, 0.419, 0.526);(0.681, 0.729, 0.064)
R;(0.978, 1.341, -13.275);(0.974, 1.369, -13.303);0,040;(276.228, 156.259, 196.141);(306.991, 328.448, 28.630);-0,9291953;(0.740, 0.419, 0.526);(0.681, 0.729, 0.064)
R;(0.976, 1.340, -13.275);(0.974, 1.369, -13.303);0,040;(280.381, 159.670, 191.504);(306.991, 328.448, 28.630);-0,9153792;(0.747, 0.426, 0.510);(0.681, 0.729, 0.064)
R;(0.976, 1.340, -13.275);(0.974, 1.368, -13.303);0,040;(280.381, 159.670, 191.504);(306.793, 328.285, 28.834);-0,9160738;(0.747, 0.426, 0.510);(0.681, 0.729, 0.064)
R;(0.975, 1.339, -13.275);(0.974, 1.368, -13.303);0,042;(284.352, 159.140, 190.754);(306.793, 328.285, 28.834);-0,9014219;(0.753, 0.421, 0.505);(0.681, 0.729, 0.064)
R;(0.974, 1.338, -13.277);(0.974, 1.367, -13.305);0,040;(291.851, 158.775, 189.024);(306.270, 327.846, 29.381);-0,8731327;(0.764, 0.415, 0.495);(0.681, 0.729, 0.065)
R;(0.974, 1.338, -13.277);(0.974, 1.364, -13.307);0,040;(291.851, 158.775, 189.024);(305.342, 327.024, 30.394);-0,8771024;(0.764, 0.415, 0.495);(0.681, 0.729, 0.068)
R;(0.972, 1.333, -13.277);(0.974, 1.364, -13.307);0,043;(290.346, 157.370, 190.285);(305.342, 327.024, 30.394);-0,8827036;(0.762, 0.413, 0.499);(0.681, 0.729, 0.068)
R;(0.972, 1.333, -13.277);(0.974, 1.360, -13.310);0,042;(290.346, 157.370, 190.285);(303.800, 325.530, 32.208);-0,8889984;(0.762, 0.413, 0.499);(0.681, 0.729, 0.072)
R;(0.972, 1.330, -13.278);(0.974, 1.360, -13.310);0,044;(292.173, 157.304, 189.986);(303.800, 325.530, 32.208);-0,8815995;(0.764, 0.411, 0.497);(0.681, 0.729, 0.072)
R;(0.971, 1.324, -13.280);(0.974, 1.357, -13.312);0,046;(295.553, 157.241, 189.515);(302.770, 324.431, 33.523);-0,8719794;(0.768, 0.409, 0.493);(0.680, 0.729, 0.075)
R;(0.971, 1.324, -13.280);(0.974, 1.350, -13.317);0,045;(295.553, 157.241, 189.515);(300.768, 322.014, 36.365);-0,8807091;(0.768, 0.409, 0.493);(0.680, 0.728, 0.082)
R;(0.973, 1.323, -13.279);(0.974, 1.350, -13.317);0,046;(294.655, 157.185, 190.354);(300.768, 322.014, 36.365);-0,8847084;(0.767, 0.409, 0.495);(0.680, 0.728, 0.082)
R;(0.973, 1.323, -13.279);(0.974, 1.350, -13.317);0,046;(294.655, 157.185, 190.354);(300.748, 321.988, 36.395);-0,8847926;(0.767, 0.409, 0.495);(0.680, 0.728, 0.082)
R;(0.973, 1.321, -13.280);(0.974, 1.350, -13.317);0,047;(295.405, 158.001, 189.871);(300.748, 321.988, 36.395);-0,882336;(0.767, 0.410, 0.493);(0.680, 0.728, 0.082)
R;(0.973, 1.310, -13.282);(0.974, 1.347, -13.318);0,053;(295.718, 156.074, 192.318);(299.902, 320.834, 37.733);-0,8843653;(0.767, 0.405, 0.499);(0.680, 0.728, 0.086)
R;(0.973, 1.310, -13.282);(0.974, 1.335, -13.325);0,051;(295.718, 156.074, 192.318);(296.496, 315.112, 44.221);-0,8989841;(0.767, 0.405, 0.499);(0.682, 0.725, 0.102)
R;(0.972, 1.308, -13.282);(0.974, 1.335, -13.325);0,052;(294.587, 156.267, 192.155);(296.496, 315.112, 44.221);-0,9031373;(0.765, 0.406, 0.499);(0.682, 0.725, 0.102)
R;(0.972, 1.308, -13.282);(0.974, 1.333, -13.326);0,051;(294.587, 156.267, 192.155);(295.894, 313.867, 45.608);-0,905656;(0.765, 0.406, 0.499);(0.682, 0.724, 0.105)
R;(0.972, 1.302, -13.282);(0.974, 1.333, -13.326);0,055;(294.315, 155.624, 192.777);(295.894, 313.867, 45.608);-0,9063432;(0.765, 0.405, 0.501);(0.682, 0.724, 0.105)
R;(0.972, 1.302, -13.282);(0.974, 1.325, -13.330);0,054;(294.315, 155.624, 192.777);(294.095, 309.537, 50.384);-0,9138745;(0.765, 0.405, 0.501);(0.684, 0.720, 0.117)
R;(0.971, 1.295, -13.281);(0.974, 1.325, -13.330);0,057;(294.640, 154.789, 193.266);(294.095, 309.537, 50.384);-0,9122348;(0.766, 0.402, 0.502);(0.684, 0.720, 0.117)
R;(0.970, 1.289, -13.280);(0.974, 1.318, -13.333);0,060;(296.773, 154.690, 192.860);(292.463, 304.512, 55.853);-0,912027;(0.768, 0.400, 0.499);(0.687, 0.715, 0.131)
R;(0.970, 1.289, -13.280);(0.974, 1.310, -13.336);0,060;(296.773, 154.690, 192.860);(291.013, 298.593, 62.225);-0,9191057;(0.768, 0.400, 0.499);(0.690, 0.708, 0.148)
R;(0.970, 1.289, -13.279);(0.974, 1.310, -13.336);0,060;(297.268, 153.621, 193.633);(291.013, 298.593, 62.225);-0,9168048;(0.769, 0.397, 0.501);(0.690, 0.708, 0.148)
R;(0.970, 1.289, -13.279);(0.974, 1.309, -13.336);0,060;(297.268, 153.621, 193.633);(290.956, 298.318, 62.519);-0,9171013;(0.769, 0.397, 0.501);(0.690, 0.708, 0.148)
R;(0.968, 1.282, -13.278);(0.974, 1.309, -13.336);0,064;(300.071, 152.543, 193.627);(290.956, 298.318, 62.519);-0,9065937;(0.773, 0.393, 0.499);(0.690, 0.708, 0.148)
R;(0.966, 1.277, -13.276);(0.974, 1.300, -13.338);0,067;(303.535, 152.051, 192.866);(289.687, 290.840, 70.491);-0,9016393;(0.777, 0.389, 0.494);(0.696, 0.698, 0.169)
R;(0.966, 1.277, -13.276);(0.974, 1.293, -13.340);0,066;(303.535, 152.051, 192.866);(288.938, 284.047, 77.688);-0,908026;(0.777, 0.389, 0.494);(0.700, 0.689, 0.188)
R;(0.965, 1.277, -13.276);(0.974, 1.293, -13.340);0,066;(303.809, 153.181, 191.633);(288.938, 284.047, 77.688);-0,9078467;(0.778, 0.392, 0.491);(0.700, 0.689, 0.188)
R;(0.965, 1.277, -13.276);(0.974, 1.293, -13.340);0,066;(303.809, 153.181, 191.633);(288.943, 284.098, 77.634);-0,9078016;(0.778, 0.392, 0.491);(0.700, 0.689, 0.188)
R;(0.963, 1.275, -13.276);(0.974, 1.293, -13.340);0,068;(306.078, 152.867, 191.517);(288.943, 284.098, 77.634);-0,8997341;(0.781, 0.390, 0.488);(0.700, 0.689, 0.188)
R;(0.963, 1.275, -13.276);(0.974, 1.288, -13.341);0,068;(306.078, 152.867, 191.517);(288.636, 279.856, 82.115);-0,9035789;(0.781, 0.390, 0.488);(0.703, 0.682, 0.200)
R;(0.964, 1.273, -13.275);(0.974, 1.288, -13.341);0,069;(308.528, 152.555, 191.727);(288.636, 279.856, 82.115);-0,8950197;(0.783, 0.387, 0.487);(0.703, 0.682, 0.200)
R;(0.964, 1.273, -13.275);(0.974, 1.287, -13.341);0,069;(308.528, 152.555, 191.727);(288.540, 278.044, 84.026);-0,8966824;(0.783, 0.387, 0.487);(0.705, 0.679, 0.205)
R;(0.963, 1.270, -13.274);(0.974, 1.287, -13.341);0,071;(310.083, 151.995, 191.908);(288.540, 278.044, 84.026);-0,8905133;(0.785, 0.385, 0.486);(0.705, 0.679, 0.205)
R;(0.961, 1.264, -13.272);(0.974, 1.281, -13.342);0,073;(313.346, 151.105, 192.022);(288.370, 272.561, 89.806);-0,882563;(0.789, 0.380, 0.483);(0.709, 0.670, 0.221)
R;(0.961, 1.264, -13.272);(0.974, 1.272, -13.343);0,072;(313.346, 151.105, 192.022);(288.466, 263.723, 99.119);-0,8906357;(0.789, 0.380, 0.483);(0.715, 0.654, 0.246)
R;(0.960, 1.260, -13.272);(0.974, 1.272, -13.343);0,074;(312.687, 150.283, 192.477);(288.466, 263.723, 99.119);-0,8917347;(0.788, 0.379, 0.485);(0.715, 0.654, 0.246)
R;(0.960, 1.260, -13.272);(0.974, 1.266, -13.344);0,073;(312.687, 150.283, 192.477);(288.790, 257.820, 105.348);-0,8968063;(0.788, 0.379, 0.485);(0.720, 0.643, 0.263)
R;(0.959, 1.258, -13.271);(0.974, 1.266, -13.344);0,075;(314.106, 150.094, 192.271);(288.790, 257.820, 105.348);-0,8915652;(0.790, 0.377, 0.483);(0.720, 0.643, 0.263)
R;(0.959, 1.258, -13.271);(0.974, 1.261, -13.344);0,075;(314.106, 150.094, 192.271);(289.181, 253.394, 110.028);-0,8954727;(0.790, 0.377, 0.483);(0.723, 0.634, 0.275)
R;(0.958, 1.256, -13.269);(0.974, 1.261, -13.344);0,076;(315.637, 149.710, 192.200);(289.181, 253.394, 110.028);-0,8895889;(0.792, 0.375, 0.482);(0.723, 0.634, 0.275)
R;(0.955, 1.249, -13.267);(0.974, 1.258, -13.344);0,080;(317.942, 148.712, 191.984);(289.539, 250.282, 113.326);-0,8824214;(0.795, 0.372, 0.480);(0.725, 0.627, 0.284)
R;(0.955, 1.249, -13.267);(0.974, 1.246, -13.344);0,079;(317.942, 148.712, 191.984);(291.073, 241.122, 123.090);-0,8915617;(0.795, 0.372, 0.480);(0.732, 0.607, 0.310)
R;(0.956, 1.251, -13.266);(0.974, 1.246, -13.344);0,080;(317.767, 149.362, 191.686);(291.073, 241.122, 123.090);-0,893279;(0.794, 0.373, 0.479);(0.732, 0.607, 0.310)
R;(0.956, 1.251, -13.266);(0.974, 1.248, -13.344);0,080;(317.767, 149.362, 191.686);(290.738, 242.767, 121.329);-0,891598;(0.794, 0.373, 0.479);(0.731, 0.610, 0.305)
R;(0.954, 1.247, -13.264);(0.974, 1.248, -13.344);0,082;(318.602, 148.790, 191.698);(290.738, 242.767, 121.329);-0,8876381;(0.796, 0.372, 0.479);(0.731, 0.610, 0.305)
R;(0.952, 1.243, -13.261);(0.974, 1.242, -13.343);0,085;(320.797, 148.208, 191.577);(291.808, 237.943, 126.506);-0,8842661;(0.798, 0.369, 0.477);(0.735, 0.599, 0.318)
R;(0.952, 1.243, -13.261);(0.974, 1.233, -13.342);0,084;(320.797, 148.208, 191.577);(293.453, 232.285, 132.634);-0,8909477;(0.798, 0.369, 0.477);(0.739, 0.585, 0.334)
R;(0.951, 1.240, -13.261);(0.974, 1.233, -13.342);0,085;(320.279, 147.896, 191.690);(293.453, 232.285, 132.634);-0,8918884;(0.798, 0.368, 0.477);(0.739, 0.585, 0.334)
R;(0.951, 1.240, -13.261);(0.974, 1.228, -13.342);0,085;(320.279, 147.896, 191.690);(294.394, 229.669, 135.496);-0,8950782;(0.798, 0.368, 0.477);(0.741, 0.578, 0.341)
R;(0.951, 1.239, -13.259);(0.974, 1.228, -13.342);0,086;(321.530, 147.535, 191.772);(294.394, 229.669, 135.496);-0,8905464;(0.799, 0.367, 0.477);(0.741, 0.578, 0.341)
R;(0.948, 1.232, -13.256);(0.974, 1.226, -13.341);0,089;(323.098, 146.706, 191.797);(295.016, 228.121, 137.200);-0,8857671;(0.801, 0.364, 0.475);(0.742, 0.574, 0.345)
R;(0.948, 1.232, -13.256);(0.974, 1.213, -13.339);0,089;(323.098, 146.706, 191.797);(297.971, 222.166, 143.849);-0,8943402;(0.801, 0.364, 0.475);(0.748, 0.557, 0.361)
R;(0.949, 1.234, -13.256);(0.974, 1.213, -13.339);0,089;(323.265, 147.212, 191.702);(297.971, 222.166, 143.849);-0,8951122;(0.801, 0.365, 0.475);(0.748, 0.557, 0.361)
R;(0.949, 1.234, -13.256);(0.974, 1.216, -13.339);0,089;(323.265, 147.212, 191.702);(297.281, 223.385, 142.474);-0,8932712;(0.801, 0.365, 0.475);(0.747, 0.561, 0.358)
R;(0.947, 1.231, -13.254);(0.974, 1.216, -13.339);0,090;(324.157, 146.987, 191.648);(297.281, 223.385, 142.474);-0,890059;(0.802, 0.364, 0.474);(0.747, 0.561, 0.358)
R;(0.945, 1.227, -13.251);(0.974, 1.210, -13.338);0,093;(326.157, 146.381, 191.557);(298.634, 221.071, 145.093);-0,886277;(0.804, 0.361, 0.472);(0.749, 0.554, 0.364)
R;(0.945, 1.227, -13.251);(0.974, 1.201, -13.335);0,093;(326.157, 146.381, 191.557);(301.104, 217.550, 149.151);-0,8924867;(0.804, 0.361, 0.472);(0.752, 0.543, 0.373)
R;(0.944, 1.225, -13.250);(0.974, 1.201, -13.335);0,093;(326.023, 146.000, 191.589);(301.104, 217.550, 149.151);-0,8918176;(0.804, 0.360, 0.473);(0.752, 0.543, 0.373)
R;(0.944, 1.225, -13.250);(0.974, 1.198, -13.334);0,093;(326.023, 146.000, 191.589);(301.890, 216.582, 150.287);-0,8935781;(0.804, 0.360, 0.473);(0.753, 0.540, 0.375)
R;(0.943, 1.224, -13.248);(0.974, 1.198, -13.334);0,095;(327.199, 145.605, 191.423);(301.890, 216.582, 150.287);-0,8891711;(0.806, 0.359, 0.471);(0.753, 0.540, 0.375)
R;(0.943, 1.224, -13.248);(0.974, 1.195, -13.333);0,095;(327.199, 145.605, 191.423);(302.915, 215.409, 151.676);-0,8914349;(0.806, 0.359, 0.471);(0.755, 0.537, 0.378)
R;(0.941, 1.222, -13.246);(0.974, 1.195, -13.333);0,096;(328.187, 145.565, 191.053);(302.915, 215.409, 151.676);-0,8883553;(0.807, 0.358, 0.470);(0.755, 0.537, 0.378)
R;(0.941, 1.222, -13.246);(0.974, 1.191, -13.331);0,096;(328.187, 145.565, 191.053);(304.075, 214.191, 153.137);-0,8908519;(0.807, 0.358, 0.470);(0.756, 0.533, 0.381)
R;(0.941, 1.221, -13.245);(0.974, 1.191, -13.331);0,097;(329.365, 145.515, 190.774);(304.075, 214.191, 153.137);-0,8873675;(0.808, 0.357, 0.468);(0.756, 0.533, 0.381)
R;(0.941, 1.221, -13.245);(0.974, 1.188, -13.330);0,097;(329.365, 145.515, 190.774);(304.943, 213.346, 154.162);-0,8892139;(0.808, 0.357, 0.468);(0.757, 0.530, 0.383)
R;(0.938, 1.217, -13.241);(0.974, 1.188, -13.330);0,100;(331.400, 145.213, 190.319);(304.943, 213.346, 154.162);-0,8825215;(0.811, 0.355, 0.466);(0.757, 0.530, 0.383)
R;(0.936, 1.214, -13.238);(0.974, 1.180, -13.326);0,102;(333.392, 144.851, 190.118);(307.369, 211.247, 156.761);-0,8812059;(0.813, 0.353, 0.463);(0.760, 0.522, 0.387)
R;(0.936, 1.214, -13.238);(0.974, 1.172, -13.323);0,101;(333.392, 144.851, 190.118);(309.677, 209.547, 158.934);-0,8858213;(0.813, 0.353, 0.463);(0.762, 0.516, 0.391)
R;(0.936, 1.214, -13.238);(0.974, 1.172, -13.323);0,101;(333.395, 145.049, 190.152);(309.677, 209.547, 158.934);-0,8864711;(0.813, 0.354, 0.463);(0.762, 0.516, 0.391)
R;(0.936, 1.214, -13.238);(0.974, 1.173, -13.323);0,101;(333.395, 145.049, 190.152);(309.472, 209.688, 158.751);-0,8860828;(0.813, 0.354, 0.463);(0.762, 0.516, 0.391)
R;(0.935, 1.212, -13.236);(0.974, 1.173, -13.323);0,103;(334.274, 144.842, 190.058);(309.472, 209.688, 158.751);-0,8831603;(0.814, 0.352, 0.463);(0.762, 0.516, 0.391)
R;(0.933, 1.209, -13.233);(0.974, 1.169, -13.321);0,105;(336.468, 144.310, 189.636);(310.836, 208.783, 159.935);-0,878262;(0.816, 0.350, 0.460);(0.763, 0.513, 0.393)
R;(0.933, 1.209, -13.233);(0.974, 1.162, -13.316);0,104;(336.468, 144.310, 189.636);(313.101, 207.437, 161.744);-0,8825575;(0.816, 0.350, 0.460);(0.766, 0.507, 0.396)
R;(0.932, 1.208, -13.232);(0.974, 1.162, -13.316);0,105;(336.542, 144.087, 189.549);(313.101, 207.437, 161.744);-0,881571;(0.816, 0.350, 0.460);(0.766, 0.507, 0.396)
R;(0.932, 1.208, -13.232);(0.974, 1.161, -13.316);0,105;(336.542, 144.087, 189.549);(313.534, 207.200, 162.070);-0,8823377;(0.816, 0.350, 0.460);(0.766, 0.506, 0.396)
R;(0.931, 1.207, -13.230);(0.974, 1.161, -13.316);0,106;(337.960, 143.700, 189.295);(313.534, 207.200, 162.070);-0,8774686;(0.818, 0.348, 0.458);(0.766, 0.506, 0.396)
R;(0.931, 1.207, -13.230);(0.974, 1.158, -13.314);0,106;(337.960, 143.700, 189.295);(314.428, 206.729, 162.724);-0,8790927;(0.818, 0.348, 0.458);(0.767, 0.504, 0.397)
R;(0.930, 1.206, -13.229);(0.974, 1.158, -13.314);0,107;(339.171, 143.585, 188.899);(314.428, 206.729, 162.724);-0,8755007;(0.819, 0.347, 0.456);(0.767, 0.504, 0.397)
R;(0.928, 1.205, -13.225);(0.974, 1.156, -13.312);0,110;(341.312, 143.339, 188.134);(315.258, 206.313, 163.312);-0,8704105;(0.822, 0.345, 0.453);(0.768, 0.502, 0.398)
R;(0.928, 1.205, -13.225);(0.974, 1.152, -13.309);0,110;(341.312, 143.339, 188.134);(316.765, 205.604, 164.332);-0,8732838;(0.822, 0.345, 0.453);(0.769, 0.499, 0.399)
R;(0.927, 1.205, -13.225);(0.974, 1.152, -13.309);0,110;(341.207, 143.201, 188.138);(316.765, 205.604, 164.332);-0,8730454;(0.822, 0.345, 0.453);(0.769, 0.499, 0.399)
R;(0.927, 1.205, -13.225);(0.974, 1.151, -13.309);0,110;(341.207, 143.201, 188.138);(316.918, 205.536, 164.432);-0,8733234;(0.822, 0.345, 0.453);(0.769, 0.499, 0.399)
R;(0.925, 1.203, -13.222);(0.974, 1.151, -13.309);0,113;(343.245, 142.546, 187.498);(316.918, 205.536, 164.432);-0,865615;(0.825, 0.342, 0.450);(0.769, 0.499, 0.399)
R;(0.922, 1.202, -13.218);(0.974, 1.148, -13.306);0,115;(344.942, 142.077, 186.599);(318.288, 204.946, 165.307);-0,8617712;(0.827, 0.341, 0.447);(0.771, 0.496, 0.400)
