Position;
(-0.338, 0.000, -4.781)
(-0.076, 0.000, -10.131)
(-0.115, 0.000, -10.833)
(0.587, 0.000, -18.702)
(1.026, 0.000, -19.935)
(0.685, 0.000, -19.855)
(0.509, 0.000, -13.353)
(0.292, 0.000, -16.516)
(0.492, 0.000, -19.198)
(0.831, 0.000, -12.173)
(-0.572, 0.000, -11.681)
(-0.055, 0.000, -1.274)
(-0.058, 0.000, 7.574)
(-0.149, 0.000, 15.168)
(-0.150, 0.000, 23.146)
(-0.048, 0.000, 31.114)
(0.817, 0.000, 31.202)
(2.134, 0.000, 31.837)
(-0.648, 0.000, 30.114)
