Position;
(-2.811, 0.000, 0.970)
(-1.043, 0.000, -6.345)
(-0.386, 0.000, -10.558)
(0.577, 0.000, -14.397)
(0.684, 0.000, -13.546)
(0.667, 0.000, -12.763)
(0.240, 0.000, -15.883)
(0.566, 0.000, -17.214)
(-0.213, 0.000, -13.264)
(-0.357, 0.000, -10.887)
(0.163, 0.000, -3.991)
(0.011, 0.000, 6.440)
(-0.125, 0.000, 15.622)
(-0.294, 0.000, 25.282)
(-0.519, 0.000, 33.299)
(2.235, 0.000, 31.709)
(0.023, 0.000, 31.076)
(-0.856, 0.000, 32.901)
(0.359, 0.000, 33.053)
