L/R;Position Real;Position Virtual;Distance;Rotation Real;Rotation Virtual;Rotation Similarity;Rotation Real Normalized;Rotation Virtual Normalized
R;(0.865, 1.145, -13.024);(1.003, 1.063, -13.136);0.196;(275.874, 189.249, 135.653);(351.293, 209.895, 220.590);0.4864882;(0.764, 0.524, 0.376);(0.756, 0.451, 0.474)
R;(0.862, 1.159, -13.021);(1.003, 1.063, -13.136);0.206;(277.448, 202.413, 121.608);(351.293, 209.895, 220.590);0.4827326;(0.762, 0.556, 0.334);(0.756, 0.451, 0.474)
R;(0.862, 1.159, -13.021);(1.003, 1.063, -13.136);0.206;(277.448, 202.413, 121.608);(351.293, 209.895, 220.589);0.4827327;(0.762, 0.556, 0.334);(0.756, 0.451, 0.474)
R;(0.862, 1.159, -13.021);(1.003, 1.063, -13.136);0.206;(277.448, 202.413, 121.608);(351.293, 209.895, 220.589);0.4827327;(0.762, 0.556, 0.334);(0.756, 0.451, 0.474)
R;(0.860, 1.171, -13.020);(1.003, 1.063, -13.136);0.214;(278.927, 212.441, 111.532);(351.293, 209.895, 220.590);0.4810273;(0.758, 0.577, 0.303);(0.756, 0.451, 0.474)
R;(0.860, 1.171, -13.020);(1.003, 1.063, -13.136);0.214;(278.927, 212.441, 111.532);(351.293, 209.895, 220.590);0.4810274;(0.758, 0.577, 0.303);(0.756, 0.451, 0.474)
R;(0.860, 1.171, -13.020);(1.003, 1.063, -13.136);0.214;(278.927, 212.441, 111.532);(351.293, 209.895, 220.590);0.4810274;(0.758, 0.577, 0.303);(0.756, 0.451, 0.474)
R;(0.856, 1.182, -13.019);(1.003, 1.063, -13.136);0.223;(280.478, 218.722, 103.856);(351.293, 209.895, 220.590);0.4718216;(0.757, 0.590, 0.280);(0.756, 0.451, 0.474)
R;(0.856, 1.182, -13.019);(1.003, 1.063, -13.136);0.223;(280.478, 218.722, 103.856);(351.293, 209.895, 220.590);0.4718217;(0.757, 0.590, 0.280);(0.756, 0.451, 0.474)
R;(0.856, 1.182, -13.019);(1.003, 1.063, -13.136);0.223;(280.478, 218.722, 103.856);(351.293, 209.895, 220.590);0.4718217;(0.757, 0.590, 0.280);(0.756, 0.451, 0.474)
R;(0.851, 1.192, -13.018);(1.003, 1.063, -13.136);0.232;(282.097, 220.303, 100.889);(351.293, 209.895, 220.590);0.4655323;(0.759, 0.592, 0.271);(0.756, 0.451, 0.474)
R;(0.851, 1.192, -13.018);(1.003, 1.063, -13.136);0.232;(282.097, 220.303, 100.889);(351.293, 209.895, 220.590);0.4655324;(0.759, 0.592, 0.271);(0.756, 0.451, 0.474)
R;(0.851, 1.192, -13.018);(1.003, 1.063, -13.136);0.232;(282.097, 220.303, 100.889);(351.293, 209.895, 220.590);0.4655324;(0.759, 0.592, 0.271);(0.756, 0.451, 0.474)
R;(0.847, 1.201, -13.017);(1.003, 1.063, -13.136);0.240;(283.122, 221.285, 98.491);(351.293, 209.895, 220.590);0.4579107;(0.760, 0.594, 0.264);(0.756, 0.451, 0.474)
R;(0.847, 1.201, -13.017);(1.003, 1.063, -13.136);0.240;(283.122, 221.285, 98.491);(351.293, 209.895, 220.590);0.4579105;(0.760, 0.594, 0.264);(0.756, 0.451, 0.474)
R;(0.847, 1.201, -13.017);(1.003, 1.063, -13.136);0.240;(283.122, 221.285, 98.491);(351.293, 209.895, 220.590);0.4579105;(0.760, 0.594, 0.264);(0.756, 0.451, 0.474)
R;(0.842, 1.204, -13.018);(1.003, 1.063, -13.136);0.245;(283.327, 221.985, 96.194);(351.293, 209.895, 220.590);0.4477712;(0.760, 0.596, 0.258);(0.756, 0.451, 0.474)
R;(0.842, 1.204, -13.018);(1.003, 1.063, -13.136);0.245;(283.327, 221.985, 96.194);(351.293, 209.895, 220.590);0.4477711;(0.760, 0.596, 0.258);(0.756, 0.451, 0.474)
R;(0.842, 1.204, -13.018);(1.003, 1.063, -13.136);0.245;(283.327, 221.985, 96.194);(351.293, 209.895, 220.590);0.4477711;(0.760, 0.596, 0.258);(0.756, 0.451, 0.474)
R;(0.829, 1.213, -13.018);(1.003, 1.063, -13.136);0.258;(284.368, 221.487, 92.640);(351.293, 209.895, 220.590);0.4250847;(0.764, 0.595, 0.249);(0.756, 0.451, 0.474)
R;(0.829, 1.213, -13.018);(1.003, 1.063, -13.136);0.258;(284.368, 221.487, 92.640);(351.293, 209.895, 220.590);0.4250848;(0.764, 0.595, 0.249);(0.756, 0.451, 0.474)
R;(0.829, 1.213, -13.018);(1.003, 1.063, -13.136);0.258;(284.368, 221.487, 92.640);(351.293, 209.895, 220.590);0.4250848;(0.764, 0.595, 0.249);(0.756, 0.451, 0.474)
R;(0.822, 1.210, -13.019);(1.003, 1.063, -13.136);0.261;(283.672, 222.679, 88.369);(351.293, 209.895, 220.590);0.403192;(0.764, 0.600, 0.238);(0.756, 0.451, 0.474)
R;(0.980, 1.383, -13.319);(0.977, 1.383, -13.317);0.003;(328.101, 327.752, 63.119);(326.847, 325.699, 60.880);0.9994009;(0.701, 0.700, 0.135);(0.702, 0.700, 0.131)
R;(0.980, 1.383, -13.319);(0.977, 1.383, -13.317);0.003;(328.101, 327.752, 63.119);(326.847, 325.699, 60.880);0.9994009;(0.701, 0.700, 0.135);(0.702, 0.700, 0.131)
R;(0.980, 1.383, -13.319);(0.977, 1.383, -13.317);0.003;(328.101, 327.752, 63.119);(326.847, 325.699, 60.880);0.9994009;(0.701, 0.700, 0.135);(0.702, 0.700, 0.131)
R;(0.980, 1.381, -13.315);(0.977, 1.383, -13.317);0.004;(329.805, 327.792, 61.019);(326.847, 325.699, 60.880);0.9994878;(0.703, 0.699, 0.130);(0.702, 0.700, 0.131)
R;(0.980, 1.381, -13.315);(0.977, 1.383, -13.317);0.004;(329.805, 327.792, 61.019);(326.847, 325.699, 60.880);0.9994878;(0.703, 0.699, 0.130);(0.702, 0.700, 0.131)
R;(0.980, 1.381, -13.315);(0.977, 1.383, -13.317);0.004;(329.805, 327.792, 61.019);(326.847, 325.699, 60.880);0.9994878;(0.703, 0.699, 0.130);(0.702, 0.700, 0.131)
R;(0.979, 1.381, -13.314);(0.977, 1.383, -13.317);0.005;(327.959, 326.852, 61.055);(326.847, 325.699, 60.880);0.9998928;(0.702, 0.700, 0.131);(0.702, 0.700, 0.131)
R;(0.979, 1.381, -13.314);(0.977, 1.383, -13.317);0.005;(327.959, 326.852, 61.055);(326.847, 325.699, 60.880);0.9998928;(0.702, 0.700, 0.131);(0.702, 0.700, 0.131)
R;(0.979, 1.381, -13.314);(0.977, 1.383, -13.317);0.005;(327.959, 326.852, 61.055);(326.847, 325.699, 60.880);0.9998928;(0.702, 0.700, 0.131);(0.702, 0.700, 0.131)
R;(0.980, 1.380, -13.309);(0.977, 1.383, -13.317);0.009;(326.042, 323.828, 62.211);(326.847, 325.699, 60.880);0.9998795;(0.703, 0.698, 0.134);(0.702, 0.700, 0.131)
R;(0.980, 1.380, -13.309);(0.977, 1.383, -13.317);0.009;(326.042, 323.828, 62.211);(326.847, 325.699, 60.880);0.9998795;(0.703, 0.698, 0.134);(0.702, 0.700, 0.131)
R;(0.980, 1.380, -13.309);(0.977, 1.383, -13.317);0.009;(326.042, 323.828, 62.211);(326.847, 325.699, 60.880);0.9998795;(0.703, 0.698, 0.134);(0.702, 0.700, 0.131)
R;(0.980, 1.380, -13.309);(0.977, 1.383, -13.317);0.009;(326.042, 323.828, 62.211);(326.847, 325.699, 60.880);0.9998794;(0.703, 0.698, 0.134);(0.702, 0.700, 0.131)
R;(0.981, 1.381, -13.308);(0.977, 1.383, -13.317);0.011;(324.400, 321.673, 62.455);(326.847, 325.699, 60.880);0.9993332;(0.704, 0.698, 0.135);(0.702, 0.700, 0.131)
R;(0.981, 1.381, -13.308);(0.977, 1.383, -13.317);0.011;(324.400, 321.673, 62.455);(326.847, 325.699, 60.880);0.9993332;(0.704, 0.698, 0.135);(0.702, 0.700, 0.131)
R;(0.981, 1.381, -13.308);(0.977, 1.383, -13.317);0.011;(324.400, 321.673, 62.455);(326.847, 325.699, 60.880);0.9993332;(0.704, 0.698, 0.135);(0.702, 0.700, 0.131)
R;(0.981, 1.381, -13.308);(0.977, 1.383, -13.317);0.011;(324.400, 321.673, 62.455);(326.847, 325.699, 60.880);0.9993331;(0.704, 0.698, 0.135);(0.702, 0.700, 0.131)
R;(0.985, 1.381, -13.311);(0.977, 1.383, -13.317);0.010;(322.946, 322.623, 62.027);(326.847, 325.699, 60.880);0.9991649;(0.701, 0.700, 0.135);(0.702, 0.700, 0.131)
R;(0.985, 1.381, -13.311);(0.977, 1.383, -13.317);0.010;(322.946, 322.623, 62.027);(326.847, 325.699, 60.880);0.9991649;(0.701, 0.700, 0.135);(0.702, 0.700, 0.131)
R;(0.985, 1.381, -13.311);(0.977, 1.383, -13.317);0.010;(322.946, 322.623, 62.027);(326.847, 325.699, 60.880);0.9991649;(0.701, 0.700, 0.135);(0.702, 0.700, 0.131)
R;(0.987, 1.380, -13.312);(0.977, 1.383, -13.317);0.012;(322.986, 322.560, 61.927);(326.847, 325.699, 60.880);0.9991596;(0.701, 0.700, 0.134);(0.702, 0.700, 0.131)
R;(0.987, 1.380, -13.312);(0.977, 1.383, -13.317);0.012;(322.986, 322.560, 61.927);(326.847, 325.699, 60.880);0.9991597;(0.701, 0.700, 0.134);(0.702, 0.700, 0.131)
R;(0.987, 1.380, -13.312);(0.977, 1.383, -13.317);0.012;(322.986, 322.560, 61.927);(326.847, 325.699, 60.880);0.9991597;(0.701, 0.700, 0.134);(0.702, 0.700, 0.131)
R;(0.987, 1.380, -13.311);(0.977, 1.383, -13.317);0.013;(322.446, 321.837, 62.138);(326.847, 325.699, 60.880);0.998849;(0.701, 0.700, 0.135);(0.702, 0.700, 0.131)
R;(0.987, 1.380, -13.311);(0.977, 1.383, -13.317);0.013;(322.446, 321.837, 62.138);(326.847, 325.699, 60.880);0.9988489;(0.701, 0.700, 0.135);(0.702, 0.700, 0.131)
R;(0.987, 1.380, -13.311);(0.977, 1.383, -13.317);0.013;(322.446, 321.837, 62.138);(326.847, 325.699, 60.880);0.9988489;(0.701, 0.700, 0.135);(0.702, 0.700, 0.131)
R;(0.987, 1.380, -13.311);(0.977, 1.383, -13.317);0.013;(322.446, 321.837, 62.138);(326.847, 325.699, 60.880);0.998849;(0.701, 0.700, 0.135);(0.702, 0.700, 0.131)
R;(0.988, 1.378, -13.310);(0.977, 1.383, -13.317);0.015;(321.788, 321.104, 61.852);(326.847, 325.699, 60.880);0.998385;(0.701, 0.700, 0.135);(0.702, 0.700, 0.131)
R;(0.988, 1.378, -13.310);(0.977, 1.383, -13.317);0.015;(321.788, 321.104, 61.852);(326.847, 325.699, 60.880);0.998385;(0.701, 0.700, 0.135);(0.702, 0.700, 0.131)
R;(0.988, 1.378, -13.310);(0.977, 1.383, -13.317);0.015;(321.788, 321.104, 61.852);(326.847, 325.699, 60.880);0.998385;(0.701, 0.700, 0.135);(0.702, 0.700, 0.131)
R;(0.991, 1.375, -13.311);(0.977, 1.383, -13.317);0.017;(321.611, 322.530, 60.902);(326.847, 325.699, 60.880);0.9985776;(0.700, 0.702, 0.133);(0.702, 0.700, 0.131)
R;(0.991, 1.375, -13.311);(0.977, 1.374, -13.325);0.019;(321.611, 322.530, 60.902);(324.043, 324.348, 63.261);0.99924;(0.700, 0.702, 0.133);(0.700, 0.701, 0.137)
R;(0.991, 1.375, -13.311);(0.977, 1.374, -13.325);0.019;(321.611, 322.530, 60.902);(324.043, 324.348, 63.261);0.99924;(0.700, 0.702, 0.133);(0.700, 0.701, 0.137)
R;(0.991, 1.374, -13.311);(0.977, 1.374, -13.325);0.020;(321.462, 322.797, 60.778);(324.043, 324.348, 63.261);0.9992428;(0.699, 0.702, 0.132);(0.700, 0.701, 0.137)
R;(0.991, 1.374, -13.311);(0.977, 1.374, -13.325);0.020;(321.462, 322.797, 60.778);(323.991, 324.321, 63.307);0.9992469;(0.699, 0.702, 0.132);(0.700, 0.701, 0.137)
R;(0.991, 1.374, -13.311);(0.977, 1.374, -13.325);0.020;(321.462, 322.797, 60.778);(323.991, 324.321, 63.307);0.9992469;(0.699, 0.702, 0.132);(0.700, 0.701, 0.137)
R;(0.991, 1.374, -13.311);(0.977, 1.374, -13.325);0.020;(321.462, 322.797, 60.778);(323.991, 324.321, 63.307);0.9992469;(0.699, 0.702, 0.132);(0.700, 0.701, 0.137)
R;(0.991, 1.374, -13.310);(0.977, 1.374, -13.325);0.020;(321.345, 322.187, 61.635);(323.991, 324.321, 63.307);0.9992888;(0.700, 0.702, 0.134);(0.700, 0.701, 0.137)
R;(0.991, 1.374, -13.310);(0.977, 1.373, -13.325);0.020;(321.345, 322.187, 61.635);(323.934, 324.291, 63.358);0.9992958;(0.700, 0.702, 0.134);(0.700, 0.701, 0.137)
R;(0.991, 1.374, -13.310);(0.977, 1.373, -13.325);0.020;(321.345, 322.187, 61.635);(323.934, 324.291, 63.358);0.9992958;(0.700, 0.702, 0.134);(0.700, 0.701, 0.137)
R;(0.992, 1.373, -13.311);(0.977, 1.373, -13.325);0.021;(320.604, 322.250, 62.035);(323.934, 324.291, 63.358);0.9992268;(0.699, 0.702, 0.135);(0.700, 0.701, 0.137)
R;(0.992, 1.373, -13.311);(0.977, 1.372, -13.326);0.021;(320.604, 322.250, 62.035);(323.639, 324.135, 63.622);0.9992784;(0.699, 0.702, 0.135);(0.700, 0.701, 0.138)
R;(0.992, 1.373, -13.311);(0.977, 1.372, -13.326);0.021;(320.604, 322.250, 62.035);(323.639, 324.135, 63.622);0.9992784;(0.699, 0.702, 0.135);(0.700, 0.701, 0.138)
R;(0.991, 1.372, -13.311);(0.977, 1.372, -13.326);0.021;(320.398, 321.777, 62.751);(323.639, 324.135, 63.622);0.9992635;(0.699, 0.702, 0.137);(0.700, 0.701, 0.138)
R;(0.991, 1.372, -13.311);(0.977, 1.373, -13.326);0.020;(320.398, 321.777, 62.751);(323.746, 324.192, 63.525);0.9992409;(0.699, 0.702, 0.137);(0.700, 0.701, 0.137)
R;(0.991, 1.372, -13.311);(0.977, 1.373, -13.326);0.020;(320.398, 321.777, 62.751);(323.746, 324.192, 63.525);0.9992409;(0.699, 0.702, 0.137);(0.700, 0.701, 0.137)
R;(0.990, 1.372, -13.311);(0.977, 1.373, -13.326);0.020;(320.208, 320.082, 64.358);(323.746, 324.192, 63.525);0.9990147;(0.700, 0.700, 0.141);(0.700, 0.701, 0.137)
R;(0.990, 1.372, -13.311);(0.977, 1.373, -13.325);0.020;(320.208, 320.082, 64.358);(323.965, 324.308, 63.330);0.9989462;(0.700, 0.700, 0.141);(0.700, 0.701, 0.137)
R;(0.990, 1.372, -13.311);(0.977, 1.373, -13.325);0.020;(320.208, 320.082, 64.358);(323.965, 324.308, 63.330);0.9989462;(0.700, 0.700, 0.141);(0.700, 0.701, 0.137)
R;(0.990, 1.368, -13.313);(0.977, 1.373, -13.325);0.019;(318.773, 319.813, 65.106);(323.965, 324.308, 63.330);0.9984648;(0.699, 0.701, 0.143);(0.700, 0.701, 0.137)
R;(0.990, 1.368, -13.313);(0.977, 1.372, -13.326);0.019;(318.773, 319.813, 65.106);(323.513, 324.069, 63.734);0.9986628;(0.699, 0.701, 0.143);(0.700, 0.701, 0.138)
R;(0.990, 1.368, -13.313);(0.977, 1.372, -13.326);0.019;(318.773, 319.813, 65.106);(323.513, 324.069, 63.734);0.9986628;(0.699, 0.701, 0.143);(0.700, 0.701, 0.138)
R;(0.989, 1.361, -13.318);(0.977, 1.372, -13.326);0.019;(317.156, 320.355, 64.931);(323.513, 324.069, 63.734);0.9980987;(0.696, 0.703, 0.143);(0.700, 0.701, 0.138)
R;(0.989, 1.361, -13.318);(0.977, 1.366, -13.330);0.018;(317.156, 320.355, 64.931);(321.915, 323.172, 65.214);0.9987933;(0.696, 0.703, 0.143);(0.699, 0.701, 0.142)
R;(0.989, 1.361, -13.318);(0.977, 1.366, -13.330);0.018;(317.156, 320.355, 64.931);(321.915, 323.172, 65.214);0.9987933;(0.696, 0.703, 0.143);(0.699, 0.701, 0.142)
R;(0.986, 1.355, -13.317);(0.977, 1.366, -13.330);0.019;(314.720, 315.851, 68.300);(321.915, 323.172, 65.214);0.9967752;(0.698, 0.700, 0.151);(0.699, 0.701, 0.142)
R;(0.986, 1.355, -13.317);(0.977, 1.364, -13.331);0.019;(314.720, 315.851, 68.300);(321.391, 322.860, 65.717);0.9971067;(0.698, 0.700, 0.151);(0.698, 0.701, 0.143)
R;(0.986, 1.355, -13.317);(0.977, 1.364, -13.331);0.019;(314.720, 315.851, 68.300);(321.391, 322.860, 65.717);0.9971067;(0.698, 0.700, 0.151);(0.698, 0.701, 0.143)
R;(0.985, 1.344, -13.319);(0.977, 1.364, -13.331);0.025;(312.377, 316.306, 67.707);(321.391, 322.860, 65.717);0.9958054;(0.695, 0.703, 0.151);(0.698, 0.701, 0.143)
R;(0.985, 1.344, -13.319);(0.977, 1.355, -13.337);0.023;(312.377, 316.306, 67.707);(318.769, 321.145, 68.388);0.9973611;(0.695, 0.703, 0.151);(0.697, 0.702, 0.149)
R;(0.985, 1.344, -13.319);(0.977, 1.355, -13.337);0.023;(312.377, 316.306, 67.707);(318.769, 321.145, 68.388);0.9973611;(0.695, 0.703, 0.151);(0.697, 0.702, 0.149)
R;(0.983, 1.330, -13.320);(0.977, 1.355, -13.337);0.031;(310.304, 315.958, 67.751);(318.769, 321.145, 68.388);0.9960568;(0.693, 0.705, 0.151);(0.697, 0.702, 0.149)
R;(0.983, 1.330, -13.320);(0.977, 1.342, -13.344);0.028;(310.304, 315.958, 67.751);(315.611, 318.683, 72.009);0.9973095;(0.693, 0.705, 0.151);(0.695, 0.702, 0.159)
R;(0.983, 1.330, -13.320);(0.977, 1.342, -13.344);0.028;(310.304, 315.958, 67.751);(315.611, 318.683, 72.009);0.9973095;(0.693, 0.705, 0.151);(0.695, 0.702, 0.159)
R;(0.983, 1.330, -13.320);(0.977, 1.342, -13.344);0.028;(310.304, 315.958, 67.751);(315.611, 318.683, 72.009);0.9973095;(0.693, 0.705, 0.151);(0.695, 0.702, 0.159)
R;(0.983, 1.309, -13.319);(0.977, 1.342, -13.344);0.042;(308.126, 318.424, 64.634);(315.611, 318.683, 72.009);0.9956906;(0.688, 0.711, 0.144);(0.695, 0.702, 0.159)
R;(0.983, 1.309, -13.319);(0.977, 1.322, -13.353);0.036;(308.126, 318.424, 64.634);(310.873, 313.865, 78.615);0.9952314;(0.688, 0.711, 0.144);(0.693, 0.699, 0.175)
R;(0.983, 1.309, -13.319);(0.977, 1.322, -13.353);0.036;(308.126, 318.424, 64.634);(310.873, 313.865, 78.615);0.9952314;(0.688, 0.711, 0.144);(0.693, 0.699, 0.175)
R;(0.983, 1.282, -13.319);(0.977, 1.322, -13.353);0.052;(304.667, 319.847, 62.560);(310.873, 313.865, 78.615);0.993163;(0.683, 0.717, 0.140);(0.693, 0.699, 0.175)
R;(0.983, 1.282, -13.319);(0.977, 1.290, -13.361);0.043;(304.667, 319.847, 62.560);(304.823, 304.290, 90.706);0.9881023;(0.683, 0.717, 0.140);(0.693, 0.691, 0.206)
R;(0.983, 1.282, -13.319);(0.977, 1.290, -13.361);0.043;(304.667, 319.847, 62.560);(304.823, 304.290, 90.706);0.9881023;(0.683, 0.717, 0.140);(0.693, 0.691, 0.206)
R;(0.978, 1.255, -13.312);(0.977, 1.290, -13.361);0.061;(301.159, 317.851, 60.359);(304.823, 304.290, 90.706);0.9838168;(0.681, 0.719, 0.137);(0.693, 0.691, 0.206)
R;(0.978, 1.255, -13.312);(0.977, 1.255, -13.364);0.052;(301.159, 317.851, 60.359);(300.093, 289.785, 107.845);0.9720169;(0.681, 0.719, 0.137);(0.696, 0.673, 0.250)
R;(0.978, 1.255, -13.312);(0.977, 1.255, -13.364);0.052;(301.159, 317.851, 60.359);(300.093, 289.785, 107.845);0.9720169;(0.681, 0.719, 0.137);(0.696, 0.673, 0.250)
R;(0.974, 1.230, -13.306);(0.977, 1.255, -13.364);0.063;(297.861, 321.504, 55.324);(300.093, 289.785, 107.845);0.9682691;(0.674, 0.728, 0.125);(0.696, 0.673, 0.250)
R;(0.974, 1.230, -13.306);(0.977, 1.222, -13.361);0.056;(297.861, 321.504, 55.324);(298.173, 272.140, 127.994);0.9503925;(0.674, 0.728, 0.125);(0.704, 0.643, 0.302)
R;(0.974, 1.230, -13.306);(0.977, 1.222, -13.361);0.056;(297.861, 321.504, 55.324);(298.173, 272.140, 127.994);0.9503925;(0.674, 0.728, 0.125);(0.704, 0.643, 0.302)
R;(0.971, 1.215, -13.302);(0.977, 1.222, -13.361);0.060;(297.813, 325.035, 51.045);(298.173, 272.140, 127.994);0.945628;(0.671, 0.732, 0.115);(0.704, 0.643, 0.302)
R;(0.971, 1.215, -13.302);(0.977, 1.200, -13.356);0.056;(297.813, 325.035, 51.045);(298.644, 259.810, 141.996);0.9291918;(0.671, 0.732, 0.115);(0.710, 0.618, 0.338)
R;(0.971, 1.215, -13.302);(0.977, 1.200, -13.356);0.056;(297.813, 325.035, 51.045);(298.644, 259.810, 141.996);0.9291918;(0.671, 0.732, 0.115);(0.710, 0.618, 0.338)
R;(0.966, 1.193, -13.294);(0.977, 1.200, -13.356);0.063;(297.294, 327.157, 47.286);(298.644, 259.810, 141.996);0.9239528;(0.669, 0.736, 0.106);(0.710, 0.618, 0.338)
R;(0.966, 1.193, -13.294);(0.977, 1.170, -13.344);0.056;(297.294, 327.157, 47.286);(301.526, 244.462, 159.692);0.8955415;(0.669, 0.736, 0.106);(0.718, 0.582, 0.380)
R;(0.966, 1.193, -13.294);(0.977, 1.170, -13.344);0.056;(297.294, 327.157, 47.286);(301.526, 244.462, 159.692);0.8955415;(0.669, 0.736, 0.106);(0.718, 0.582, 0.380)
R;(0.960, 1.171, -13.286);(0.977, 1.170, -13.344);0.060;(295.706, 331.287, 41.159);(301.526, 244.462, 159.692);0.8893241;(0.663, 0.743, 0.092);(0.718, 0.582, 0.380)
R;(0.960, 1.171, -13.286);(0.977, 1.143, -13.328);0.053;(295.706, 331.287, 41.159);(306.264, 232.904, 173.584);0.856249;(0.663, 0.743, 0.092);(0.726, 0.552, 0.411)
R;(0.960, 1.171, -13.286);(0.977, 1.143, -13.328);0.053;(295.706, 331.287, 41.159);(306.264, 232.904, 173.584);0.856249;(0.663, 0.743, 0.092);(0.726, 0.552, 0.411)
R;(0.955, 1.153, -13.275);(0.977, 1.143, -13.328);0.058;(292.944, 332.744, 37.515);(306.264, 232.904, 173.584);0.8561817;(0.658, 0.748, 0.084);(0.726, 0.552, 0.411)
R;(0.955, 1.153, -13.275);(0.977, 1.123, -13.312);0.052;(292.944, 332.744, 37.515);(311.244, 225.696, 182.811);0.8252624;(0.658, 0.748, 0.084);(0.731, 0.530, 0.429)
R;(0.955, 1.153, -13.275);(0.977, 1.123, -13.312);0.052;(292.944, 332.744, 37.515);(311.244, 225.696, 182.811);0.8252624;(0.658, 0.748, 0.084);(0.731, 0.530, 0.429)
R;(0.948, 1.137, -13.260);(0.977, 1.123, -13.312);0.061;(290.427, 333.700, 33.129);(311.244, 225.696, 182.811);0.8216692;(0.655, 0.752, 0.075);(0.731, 0.530, 0.429)
R;(0.948, 1.137, -13.260);(0.977, 1.105, -13.292);0.054;(290.427, 333.700, 33.129);(317.032, 220.149, 190.524);0.786728;(0.655, 0.752, 0.075);(0.737, 0.511, 0.443)
R;(0.948, 1.137, -13.260);(0.977, 1.105, -13.292);0.054;(290.427, 333.700, 33.129);(317.032, 220.149, 190.524);0.786728;(0.655, 0.752, 0.075);(0.737, 0.511, 0.443)
R;(0.944, 1.122, -13.244);(0.977, 1.105, -13.292);0.060;(289.578, 338.133, 25.677);(317.032, 220.149, 190.524);0.7760575;(0.649, 0.758, 0.058);(0.737, 0.511, 0.443)
R;(0.944, 1.122, -13.244);(0.977, 1.090, -13.272);0.053;(289.578, 338.133, 25.677);(322.900, 216.267, 196.549);0.7397788;(0.649, 0.758, 0.058);(0.741, 0.497, 0.451)
R;(0.944, 1.122, -13.244);(0.977, 1.090, -13.272);0.053;(289.578, 338.133, 25.677);(322.900, 216.267, 196.549);0.7397788;(0.649, 0.758, 0.058);(0.741, 0.497, 0.451)
R;(0.942, 1.110, -13.230);(0.977, 1.090, -13.272);0.058;(290.175, 341.930, 19.974);(322.900, 216.267, 196.549);0.7275915;(0.646, 0.762, 0.044);(0.741, 0.497, 0.451)
R;(0.942, 1.110, -13.230);(0.977, 1.080, -13.253);0.051;(290.175, 341.930, 19.974);(328.043, 213.785, 200.921);0.6944005;(0.646, 0.762, 0.044);(0.745, 0.486, 0.457)
R;(0.942, 1.110, -13.230);(0.977, 1.080, -13.253);0.051;(290.175, 341.930, 19.974);(328.043, 213.785, 200.921);0.6944005;(0.646, 0.762, 0.044);(0.745, 0.486, 0.457)
R;(0.942, 1.110, -13.230);(0.977, 1.080, -13.253);0.051;(290.175, 341.930, 19.974);(328.043, 213.785, 200.921);0.6944005;(0.646, 0.762, 0.044);(0.745, 0.486, 0.457)
R;(0.938, 1.107, -13.209);(0.977, 1.080, -13.253);0.064;(289.807, 337.196, 20.951);(328.043, 213.785, 200.921);0.6851348;(0.651, 0.758, 0.047);(0.745, 0.486, 0.457)
R;(0.938, 1.107, -13.209);(0.977, 1.071, -13.232);0.057;(289.807, 337.196, 20.951);(333.585, 211.790, 205.007);0.6480607;(0.651, 0.758, 0.047);(0.749, 0.476, 0.461)
R;(0.938, 1.107, -13.209);(0.977, 1.071, -13.232);0.057;(289.807, 337.196, 20.951);(333.585, 211.790, 205.007);0.6480607;(0.651, 0.758, 0.047);(0.749, 0.476, 0.461)
R;(0.938, 1.107, -13.209);(0.977, 1.071, -13.232);0.057;(289.807, 337.196, 20.951);(333.585, 211.790, 205.007);0.6480607;(0.651, 0.758, 0.047);(0.749, 0.476, 0.461)
R;(0.933, 1.103, -13.183);(0.977, 1.071, -13.232);0.073;(289.938, 334.262, 19.458);(333.585, 211.790, 205.007);0.6314928;(0.655, 0.755, 0.044);(0.749, 0.476, 0.461)
