Position;
(-1.225, 0.000, -7.598)
(0.179, 0.000, -10.681)
(0.649, 0.000, -13.727)
(0.597, 0.000, -17.305)
(-0.157, 0.000, -11.172)
(0.061, 0.000, -0.819)
(0.118, 0.000, 9.903)
(-0.018, 0.000, 20.722)
(-0.098, 0.000, 31.147)
(2.589, 0.000, 31.849)
(-0.245, 0.000, 31.706)
(-0.199, 0.000, 32.950)
(-0.222, 0.000, 36.597)
