L/R;Position Real;Position Virtual;Distance;Rotation Real;Rotation Virtual;Rotation Similarity;Rotation Real Normalized;Rotation Virtual Normalized
R;(0.975, 1.397, -13.318);(0.992, 1.387, -13.309);0,022;(329.863, 352.941, 352.720);(332.896, 349.392, 352.409);0,9991261;(0.551, 0.590, 0.590);(0.557, 0.585, 0.590)
L;(1.000, 1.197, -13.027);(0.986, 1.170, -13.035);0,031;(54.973, 193.671, 212.789);(46.817, 192.253, 211.652);0,9974381;(0.188, 0.661, 0.726);(0.162, 0.664, 0.730)
R;(0.975, 1.397, -13.318);(0.992, 1.387, -13.308);0,022;(329.863, 352.941, 352.720);(333.081, 349.410, 352.370);0,9990813;(0.551, 0.590, 0.590);(0.557, 0.585, 0.590)
L;(1.000, 1.197, -13.027);(0.986, 1.169, -13.035);0,032;(54.973, 193.671, 212.789);(46.634, 192.211, 211.594);0,9973207;(0.188, 0.661, 0.726);(0.161, 0.664, 0.731)
R;(0.973, 1.398, -13.321);(0.992, 1.387, -13.308);0,025;(330.018, 353.344, 352.575);(333.081, 349.410, 352.370);0,9990227;(0.552, 0.590, 0.589);(0.557, 0.585, 0.590)
L;(1.000, 1.199, -13.026);(0.986, 1.169, -13.035);0,034;(56.180, 193.209, 212.264);(46.634, 192.211, 211.594);0,9965168;(0.192, 0.661, 0.726);(0.161, 0.664, 0.731)
R;(0.973, 1.398, -13.321);(0.992, 1.386, -13.309);0,025;(330.018, 353.344, 352.575);(332.681, 349.371, 352.454);0,9991108;(0.552, 0.590, 0.589);(0.557, 0.585, 0.590)
L;(1.000, 1.199, -13.026);(0.986, 1.170, -13.035);0,033;(56.180, 193.209, 212.264);(47.031, 192.303, 211.721);0,9968015;(0.192, 0.661, 0.726);(0.162, 0.663, 0.730)
R;(0.975, 1.397, -13.319);(0.992, 1.386, -13.309);0,023;(329.075, 352.928, 353.039);(332.681, 349.371, 352.454);0,9989332;(0.550, 0.590, 0.590);(0.557, 0.585, 0.590)
L;(1.001, 1.200, -13.026);(0.986, 1.170, -13.035);0,035;(57.118, 192.479, 211.739);(47.031, 192.303, 211.721);0,9961271;(0.196, 0.660, 0.726);(0.162, 0.663, 0.730)
R;(0.974, 1.397, -13.319);(0.992, 1.387, -13.309);0,023;(328.048, 353.217, 352.981);(332.981, 349.400, 352.391);0,9984217;(0.549, 0.591, 0.591);(0.557, 0.585, 0.590)
L;(1.001, 1.203, -13.025);(0.986, 1.170, -13.035);0,039;(58.479, 192.323, 211.745);(46.733, 192.234, 211.626);0,9947515;(0.200, 0.659, 0.725);(0.161, 0.664, 0.731)
R;(0.974, 1.397, -13.319);(0.992, 1.387, -13.309);0,023;(328.048, 353.217, 352.981);(332.837, 349.386, 352.421);0,9984758;(0.549, 0.591, 0.591);(0.557, 0.585, 0.590)
L;(1.001, 1.203, -13.025);(0.986, 1.170, -13.035);0,038;(58.479, 192.323, 211.745);(46.876, 192.267, 211.671);0,9948781;(0.200, 0.659, 0.725);(0.162, 0.664, 0.730)
R;(0.974, 1.397, -13.319);(0.992, 1.387, -13.309);0,023;(328.048, 353.217, 352.981);(332.837, 349.386, 352.421);0,9984758;(0.549, 0.591, 0.591);(0.557, 0.585, 0.590)
L;(1.001, 1.203, -13.025);(0.986, 1.170, -13.035);0,038;(58.479, 192.323, 211.745);(46.876, 192.267, 211.671);0,9948781;(0.200, 0.659, 0.725);(0.162, 0.664, 0.730)
R;(0.973, 1.397, -13.320);(0.992, 1.387, -13.309);0,024;(327.647, 353.309, 352.782);(332.837, 349.386, 352.421);0,9983306;(0.549, 0.592, 0.591);(0.557, 0.585, 0.590)
L;(1.001, 1.204, -13.025);(0.986, 1.170, -13.035);0,039;(58.493, 192.856, 212.533);(46.876, 192.267, 211.671);0,9948555;(0.200, 0.658, 0.726);(0.162, 0.664, 0.730)
R;(0.973, 1.396, -13.320);(0.992, 1.386, -13.310);0,025;(326.649, 353.840, 352.388);(332.573, 349.361, 352.477);0,9979161;(0.547, 0.593, 0.591);(0.557, 0.585, 0.590)
L;(1.002, 1.207, -13.024);(0.986, 1.171, -13.035);0,041;(58.196, 191.977, 211.760);(47.139, 192.328, 211.755);0,9953436;(0.200, 0.658, 0.726);(0.163, 0.663, 0.730)
R;(0.973, 1.396, -13.320);(0.992, 1.385, -13.310);0,025;(326.649, 353.840, 352.388);(332.320, 349.336, 352.531);0,9980282;(0.547, 0.593, 0.591);(0.556, 0.585, 0.590)
L;(1.002, 1.207, -13.024);(0.986, 1.171, -13.034);0,041;(58.196, 191.977, 211.760);(47.390, 192.388, 211.836);0,9955527;(0.200, 0.658, 0.726);(0.163, 0.663, 0.730)
R;(0.972, 1.397, -13.322);(0.992, 1.385, -13.310);0,026;(326.932, 353.891, 352.280);(332.320, 349.336, 352.531);0,9981473;(0.548, 0.593, 0.590);(0.556, 0.585, 0.590)
L;(1.002, 1.207, -13.024);(0.986, 1.171, -13.034);0,041;(57.917, 191.839, 211.587);(47.390, 192.388, 211.836);0,9957781;(0.199, 0.658, 0.726);(0.163, 0.663, 0.730)
R;(0.972, 1.397, -13.322);(0.992, 1.385, -13.311);0,026;(326.932, 353.891, 352.280);(332.046, 349.309, 352.589);0,998257;(0.548, 0.593, 0.590);(0.556, 0.585, 0.590)
L;(1.002, 1.207, -13.024);(0.986, 1.172, -13.034);0,040;(57.917, 191.839, 211.587);(47.663, 192.454, 211.925);0,9959929;(0.199, 0.658, 0.726);(0.164, 0.663, 0.730)
R;(0.972, 1.397, -13.321);(0.992, 1.385, -13.311);0,026;(326.314, 353.488, 352.728);(332.046, 349.309, 352.589);0,9980618;(0.547, 0.593, 0.591);(0.556, 0.585, 0.590)
L;(1.001, 1.209, -13.024);(0.986, 1.172, -13.034);0,041;(57.420, 191.235, 210.755);(47.663, 192.454, 211.925);0,9963548;(0.198, 0.659, 0.726);(0.164, 0.663, 0.730)
R;(0.972, 1.397, -13.321);(0.992, 1.385, -13.311);0,025;(325.436, 353.169, 353.307);(332.135, 349.317, 352.570);0,9975953;(0.546, 0.592, 0.593);(0.556, 0.585, 0.590)
L;(1.001, 1.212, -13.024);(0.986, 1.172, -13.034);0,044;(57.433, 190.206, 209.859);(47.574, 192.432, 211.896);0,9962299;(0.199, 0.658, 0.726);(0.164, 0.663, 0.730)
R;(0.972, 1.397, -13.321);(0.992, 1.385, -13.310);0,025;(325.436, 353.169, 353.307);(332.237, 349.328, 352.548);0,9975417;(0.546, 0.592, 0.593);(0.556, 0.585, 0.590)
L;(1.001, 1.212, -13.024);(0.986, 1.171, -13.034);0,044;(57.433, 190.206, 209.859);(47.473, 192.408, 211.863);0,9961548;(0.199, 0.658, 0.726);(0.164, 0.663, 0.730)
R;(0.972, 1.397, -13.322);(0.992, 1.385, -13.310);0,026;(325.789, 353.529, 353.120);(332.237, 349.328, 352.548);0,9976396;(0.546, 0.593, 0.592);(0.556, 0.585, 0.590)
L;(1.001, 1.211, -13.024);(0.986, 1.171, -13.034);0,044;(57.606, 190.432, 210.219);(47.473, 192.408, 211.863);0,9960386;(0.199, 0.658, 0.726);(0.164, 0.663, 0.730)
R;(0.972, 1.397, -13.322);(0.992, 1.385, -13.311);0,026;(325.789, 353.529, 353.120);(332.109, 349.315, 352.575);0,9977028;(0.546, 0.593, 0.592);(0.556, 0.585, 0.590)
L;(1.001, 1.211, -13.024);(0.986, 1.172, -13.034);0,044;(57.606, 190.432, 210.219);(47.600, 192.438, 211.905);0,9961341;(0.199, 0.658, 0.726);(0.164, 0.663, 0.730)
R;(0.973, 1.396, -13.324);(0.992, 1.385, -13.311);0,026;(325.559, 353.826, 353.236);(332.109, 349.315, 352.575);0,9974596;(0.546, 0.593, 0.592);(0.556, 0.585, 0.590)
L;(1.001, 1.211, -13.023);(0.986, 1.172, -13.034);0,044;(58.081, 190.480, 210.771);(47.600, 192.438, 211.905);0,9957603;(0.200, 0.657, 0.727);(0.164, 0.663, 0.730)
R;(0.973, 1.396, -13.324);(0.992, 1.384, -13.311);0,026;(325.559, 353.826, 353.236);(331.930, 349.297, 352.614);0,9975495;(0.546, 0.593, 0.592);(0.556, 0.585, 0.591)
L;(1.001, 1.211, -13.023);(0.986, 1.172, -13.034);0,044;(58.081, 190.480, 210.771);(47.778, 192.482, 211.963);0,9958999;(0.200, 0.657, 0.727);(0.165, 0.663, 0.730)
R;(0.973, 1.395, -13.325);(0.992, 1.384, -13.311);0,026;(325.650, 354.096, 352.987);(331.930, 349.297, 352.614);0,9975474;(0.546, 0.593, 0.592);(0.556, 0.585, 0.591)
L;(1.001, 1.212, -13.023);(0.986, 1.172, -13.034);0,044;(58.165, 190.017, 210.840);(47.778, 192.482, 211.963);0,9957844;(0.201, 0.656, 0.728);(0.165, 0.663, 0.730)
R;(0.973, 1.395, -13.325);(0.992, 1.384, -13.311);0,026;(325.650, 354.096, 352.987);(331.790, 349.283, 352.644);0,9976146;(0.546, 0.593, 0.592);(0.556, 0.585, 0.591)
L;(1.001, 1.212, -13.023);(0.986, 1.172, -13.033);0,044;(58.165, 190.017, 210.840);(47.917, 192.516, 212.009);0,9958926;(0.201, 0.656, 0.728);(0.165, 0.663, 0.730)
R;(0.973, 1.394, -13.325);(0.992, 1.384, -13.311);0,026;(325.568, 354.063, 352.684);(331.790, 349.283, 352.644);0,99765;(0.546, 0.594, 0.591);(0.556, 0.585, 0.591)
L;(1.001, 1.212, -13.022);(0.986, 1.172, -13.033);0,044;(58.313, 189.540, 210.591);(47.917, 192.516, 212.009);0,9957329;(0.202, 0.655, 0.728);(0.165, 0.663, 0.730)
R;(0.973, 1.394, -13.325);(0.992, 1.383, -13.312);0,026;(325.568, 354.063, 352.684);(331.527, 349.256, 352.700);0,9977726;(0.546, 0.594, 0.591);(0.555, 0.585, 0.591)
L;(1.001, 1.212, -13.022);(0.986, 1.173, -13.033);0,043;(58.313, 189.540, 210.591);(48.178, 192.580, 212.096);0,9959341;(0.202, 0.655, 0.728);(0.166, 0.663, 0.730)
R;(0.972, 1.394, -13.326);(0.992, 1.383, -13.312);0,027;(325.132, 354.290, 352.521);(331.527, 349.256, 352.700);0,9975145;(0.545, 0.594, 0.591);(0.555, 0.585, 0.591)
L;(1.001, 1.213, -13.022);(0.986, 1.173, -13.033);0,044;(58.483, 189.675, 210.708);(48.178, 192.580, 212.096);0,9958118;(0.202, 0.655, 0.728);(0.166, 0.663, 0.730)
R;(0.972, 1.394, -13.325);(0.992, 1.383, -13.312);0,026;(323.836, 354.492, 352.786);(331.290, 349.231, 352.752);0,9968261;(0.544, 0.595, 0.592);(0.555, 0.585, 0.591)
L;(1.001, 1.214, -13.024);(0.986, 1.174, -13.033);0,044;(59.016, 189.640, 209.955);(48.413, 192.639, 212.175);0,9956034;(0.204, 0.656, 0.726);(0.167, 0.663, 0.730)
R;(0.972, 1.394, -13.325);(0.992, 1.383, -13.313);0,026;(323.836, 354.492, 352.786);(331.276, 349.230, 352.755);0,9968346;(0.544, 0.595, 0.592);(0.555, 0.585, 0.591)
L;(1.001, 1.214, -13.024);(0.986, 1.174, -13.033);0,044;(59.016, 189.640, 209.955);(48.428, 192.643, 212.180);0,995615;(0.204, 0.656, 0.726);(0.167, 0.663, 0.730)
R;(0.972, 1.393, -13.326);(0.992, 1.383, -13.313);0,026;(323.218, 354.659, 352.896);(331.276, 349.230, 352.755);0,9963772;(0.543, 0.595, 0.592);(0.555, 0.585, 0.591)
L;(1.000, 1.214, -13.024);(0.986, 1.174, -13.033);0,043;(59.176, 190.404, 210.240);(48.428, 192.643, 212.180);0,9955385;(0.204, 0.657, 0.726);(0.167, 0.663, 0.730)
R;(0.972, 1.393, -13.326);(0.992, 1.383, -13.313);0,026;(323.218, 354.659, 352.896);(331.177, 349.220, 352.776);0,996438;(0.543, 0.595, 0.592);(0.555, 0.585, 0.591)
L;(1.000, 1.214, -13.024);(0.986, 1.174, -13.033);0,043;(59.176, 190.404, 210.240);(48.526, 192.668, 212.213);0,9956169;(0.204, 0.657, 0.726);(0.167, 0.663, 0.730)
R;(0.972, 1.393, -13.325);(0.992, 1.383, -13.313);0,026;(322.472, 354.504, 353.054);(331.177, 349.220, 352.776);0,9959919;(0.542, 0.596, 0.593);(0.555, 0.585, 0.591)
L;(0.999, 1.215, -13.025);(0.986, 1.174, -13.033);0,043;(59.300, 190.028, 209.266);(48.526, 192.668, 212.213);0,9954686;(0.205, 0.658, 0.725);(0.167, 0.663, 0.730)
R;(0.972, 1.393, -13.325);(0.992, 1.383, -13.313);0,026;(322.472, 354.504, 353.054);(331.235, 349.226, 352.764);0,9959529;(0.542, 0.596, 0.593);(0.555, 0.585, 0.591)
L;(0.999, 1.215, -13.025);(0.986, 1.174, -13.033);0,044;(59.300, 190.028, 209.266);(48.468, 192.653, 212.194);0,9954227;(0.205, 0.658, 0.725);(0.167, 0.663, 0.730)
R;(0.972, 1.392, -13.325);(0.992, 1.383, -13.313);0,026;(321.898, 354.393, 352.924);(331.235, 349.226, 352.764);0,9956335;(0.541, 0.596, 0.593);(0.555, 0.585, 0.591)
L;(0.999, 1.216, -13.026);(0.986, 1.174, -13.033);0,045;(59.271, 189.846, 208.778);(48.468, 192.653, 212.194);0,9954082;(0.206, 0.658, 0.724);(0.167, 0.663, 0.730)
R;(0.972, 1.392, -13.325);(0.992, 1.382, -13.313);0,026;(321.898, 354.393, 352.924);(331.107, 349.212, 352.792);0,9957247;(0.541, 0.596, 0.593);(0.555, 0.585, 0.591)
L;(0.999, 1.216, -13.026);(0.986, 1.174, -13.032);0,044;(59.271, 189.846, 208.778);(48.596, 192.686, 212.237);0,9955087;(0.206, 0.658, 0.724);(0.167, 0.663, 0.730)
R;(0.971, 1.392, -13.325);(0.992, 1.382, -13.313);0,026;(321.271, 354.718, 352.606);(331.107, 349.212, 352.792);0,9952103;(0.540, 0.597, 0.593);(0.555, 0.585, 0.591)
L;(0.999, 1.217, -13.026);(0.986, 1.174, -13.032);0,045;(59.451, 189.974, 208.779);(48.596, 192.686, 212.237);0,9953626;(0.206, 0.659, 0.724);(0.167, 0.663, 0.730)
R;(0.971, 1.390, -13.324);(0.992, 1.382, -13.313);0,026;(320.096, 354.735, 352.713);(330.912, 349.192, 352.834);-0,9944121;(0.539, 0.597, 0.594);(0.555, 0.585, 0.591)
L;(0.999, 1.217, -13.025);(0.986, 1.175, -13.032);0,045;(60.512, 190.309, 209.521);(48.789, 192.735, 212.303);0,994675;(0.209, 0.657, 0.724);(0.168, 0.663, 0.730)
R;(0.971, 1.390, -13.324);(0.992, 1.381, -13.314);0,026;(320.096, 354.735, 352.713);(330.646, 349.163, 352.892);-0,9946293;(0.539, 0.597, 0.594);(0.554, 0.585, 0.592)
L;(0.999, 1.217, -13.025);(0.986, 1.175, -13.032);0,044;(60.512, 190.309, 209.521);(49.053, 192.804, 212.394);0,9949018;(0.209, 0.657, 0.724);(0.169, 0.663, 0.730)
R;(0.971, 1.390, -13.325);(0.992, 1.381, -13.314);0,026;(319.686, 355.163, 352.489);(330.646, 349.163, 352.892);-0,9941642;(0.538, 0.598, 0.594);(0.554, 0.585, 0.592)
L;(1.000, 1.217, -13.024);(0.986, 1.175, -13.032);0,044;(60.742, 191.044, 210.386);(49.053, 192.804, 212.394);0,9947518;(0.209, 0.657, 0.724);(0.169, 0.663, 0.730)
R;(0.971, 1.390, -13.325);(0.992, 1.380, -13.315);0,026;(319.686, 355.163, 352.489);(330.336, 349.129, 352.961);-0,9944207;(0.538, 0.598, 0.594);(0.554, 0.585, 0.592)
L;(1.000, 1.217, -13.024);(0.986, 1.176, -13.031);0,044;(60.742, 191.044, 210.386);(49.361, 192.885, 212.502);0,9950175;(0.209, 0.657, 0.724);(0.170, 0.662, 0.730)
R;(0.971, 1.390, -13.325);(0.992, 1.380, -13.315);0,026;(319.686, 355.163, 352.489);(330.336, 349.129, 352.961);-0,9944207;(0.538, 0.598, 0.594);(0.554, 0.585, 0.592)
L;(1.000, 1.217, -13.024);(0.986, 1.176, -13.031);0,044;(60.742, 191.044, 210.386);(49.361, 192.885, 212.502);0,9950175;(0.209, 0.657, 0.724);(0.170, 0.662, 0.730)
R;(0.971, 1.388, -13.325);(0.992, 1.380, -13.315);0,026;(319.402, 354.894, 352.719);(330.336, 349.129, 352.961);-0,9942515;(0.538, 0.598, 0.594);(0.554, 0.585, 0.592)
L;(1.000, 1.218, -13.022);(0.986, 1.176, -13.031);0,045;(61.141, 190.907, 210.130);(49.361, 192.885, 212.502);0,9946534;(0.211, 0.657, 0.724);(0.170, 0.662, 0.730)
R;(0.971, 1.386, -13.324);(0.992, 1.380, -13.315);0,024;(317.991, 353.774, 353.646);(330.037, 349.097, 353.027);-0,9935074;(0.536, 0.597, 0.597);(0.554, 0.586, 0.592)
L;(1.000, 1.222, -13.021);(0.986, 1.177, -13.031);0,049;(62.012, 190.004, 208.460);(49.658, 192.965, 212.606);0,9939851;(0.215, 0.658, 0.722);(0.170, 0.662, 0.730)
R;(0.971, 1.386, -13.324);(0.992, 1.379, -13.316);0,024;(317.991, 353.774, 353.646);(329.906, 349.082, 353.056);-0,993628;(0.536, 0.597, 0.597);(0.553, 0.586, 0.592)
L;(1.000, 1.222, -13.021);(0.986, 1.177, -13.031);0,048;(62.012, 190.004, 208.460);(49.788, 193.000, 212.653);0,9941021;(0.215, 0.658, 0.722);(0.171, 0.662, 0.730)
R;(0.971, 1.386, -13.325);(0.992, 1.379, -13.316);0,024;(317.932, 354.139, 353.448);(329.906, 349.082, 353.056);-0,9934822;(0.536, 0.597, 0.596);(0.553, 0.586, 0.592)
L;(1.001, 1.223, -13.021);(0.986, 1.177, -13.031);0,050;(61.828, 189.898, 208.288);(49.788, 193.000, 212.653);0,9942523;(0.214, 0.658, 0.722);(0.171, 0.662, 0.730)
R;(0.971, 1.386, -13.325);(0.992, 1.379, -13.316);0,024;(317.932, 354.139, 353.448);(329.837, 349.074, 353.071);-0,9935457;(0.536, 0.597, 0.596);(0.553, 0.586, 0.592)
L;(1.001, 1.223, -13.021);(0.986, 1.177, -13.031);0,049;(61.828, 189.898, 208.288);(49.856, 193.019, 212.677);0,9943125;(0.214, 0.658, 0.722);(0.171, 0.662, 0.730)
R;(0.971, 1.385, -13.326);(0.992, 1.379, -13.316);0,025;(317.331, 354.884, 353.265);(329.837, 349.074, 353.071);-0,9927213;(0.535, 0.599, 0.596);(0.553, 0.586, 0.592)
L;(1.001, 1.225, -13.019);(0.986, 1.177, -13.031);0,052;(62.350, 189.304, 207.572);(49.856, 193.019, 212.677);0,9937522;(0.217, 0.658, 0.721);(0.171, 0.662, 0.730)
R;(0.971, 1.383, -13.327);(0.992, 1.378, -13.317);0,024;(316.115, 355.138, 353.427);(329.341, 349.018, 353.183);-0,9918593;(0.534, 0.599, 0.597);(0.553, 0.586, 0.593)
L;(1.001, 1.228, -13.016);(0.986, 1.178, -13.030);0,054;(63.426, 189.095, 207.553);(50.349, 193.156, 212.856);0,9931817;(0.220, 0.657, 0.721);(0.173, 0.662, 0.729)
R;(0.971, 1.383, -13.327);(0.992, 1.376, -13.318);0,024;(316.115, 355.138, 353.427);(328.838, 348.959, 353.297);-0,9923597;(0.534, 0.599, 0.597);(0.552, 0.586, 0.593)
L;(1.001, 1.228, -13.016);(0.986, 1.180, -13.029);0,052;(63.426, 189.095, 207.553);(50.847, 193.299, 213.040);0,9936483;(0.220, 0.657, 0.721);(0.174, 0.662, 0.729)
R;(0.971, 1.382, -13.327);(0.992, 1.376, -13.318);0,023;(316.025, 354.997, 353.399);(328.838, 348.959, 353.297);-0,9923466;(0.534, 0.599, 0.597);(0.552, 0.586, 0.593)
L;(1.001, 1.229, -13.016);(0.986, 1.180, -13.029);0,054;(63.319, 189.180, 207.791);(50.847, 193.299, 213.040);0,9937799;(0.220, 0.657, 0.721);(0.174, 0.662, 0.729)
R;(0.971, 1.382, -13.327);(0.992, 1.376, -13.318);0,023;(316.025, 354.997, 353.399);(328.767, 348.951, 353.313);-0,9924169;(0.534, 0.599, 0.597);(0.552, 0.586, 0.593)
L;(1.001, 1.229, -13.016);(0.986, 1.180, -13.029);0,053;(63.319, 189.180, 207.791);(50.918, 193.319, 213.067);0,9938444;(0.220, 0.657, 0.721);(0.174, 0.662, 0.729)
R;(0.971, 1.380, -13.328);(0.992, 1.376, -13.318);0,023;(314.351, 355.073, 353.705);(328.767, 348.951, 353.313);-0,9905629;(0.531, 0.600, 0.598);(0.552, 0.586, 0.593)
L;(1.002, 1.233, -13.012);(0.986, 1.180, -13.029);0,058;(64.401, 189.211, 208.001);(50.918, 193.319, 213.067);0,9928159;(0.223, 0.656, 0.721);(0.174, 0.662, 0.729)
R;(0.971, 1.380, -13.328);(0.992, 1.374, -13.320);0,023;(314.351, 355.073, 353.705);(328.026, 348.861, 353.484);-0,9913625;(0.531, 0.600, 0.598);(0.551, 0.586, 0.594)
L;(1.002, 1.233, -13.012);(0.986, 1.182, -13.028);0,056;(64.401, 189.211, 208.001);(51.652, 193.538, 213.347);0,9935218;(0.223, 0.656, 0.721);(0.176, 0.661, 0.729)
R;(0.972, 1.379, -13.326);(0.992, 1.374, -13.320);0,021;(312.782, 354.464, 354.697);(328.026, 348.861, 353.484);-0,9895956;(0.529, 0.600, 0.600);(0.551, 0.586, 0.594)
L;(1.003, 1.237, -13.011);(0.986, 1.182, -13.028);0,060;(65.102, 188.744, 207.383);(51.652, 193.538, 213.347);0,9927602;(0.226, 0.656, 0.720);(0.176, 0.661, 0.729)
R;(0.972, 1.379, -13.326);(0.992, 1.375, -13.319);0,021;(312.782, 354.464, 354.697);(328.265, 348.891, 353.428);-0,9893116;(0.529, 0.600, 0.600);(0.551, 0.586, 0.594)
L;(1.003, 1.237, -13.011);(0.986, 1.181, -13.028);0,061;(65.102, 188.744, 207.383);(51.415, 193.466, 213.256);0,9925251;(0.226, 0.656, 0.720);(0.176, 0.661, 0.729)
R;(0.973, 1.378, -13.327);(0.992, 1.375, -13.319);0,021;(311.591, 354.636, 355.126);(328.265, 348.891, 353.428);-0,987602;(0.527, 0.600, 0.601);(0.551, 0.586, 0.594)
L;(1.004, 1.238, -13.009);(0.986, 1.181, -13.028);0,063;(65.849, 188.482, 207.130);(51.415, 193.466, 213.256);0,9917072;(0.229, 0.655, 0.720);(0.176, 0.661, 0.729)
R;(0.973, 1.378, -13.327);(0.992, 1.374, -13.320);0,021;(311.591, 354.636, 355.126);(327.762, 348.829, 353.545);-0,9882419;(0.527, 0.600, 0.601);(0.551, 0.586, 0.594)
L;(1.004, 1.238, -13.009);(0.986, 1.182, -13.028);0,062;(65.849, 188.482, 207.130);(51.914, 193.618, 213.449);0,9922249;(0.229, 0.655, 0.720);(0.177, 0.661, 0.729)
R;(0.974, 1.376, -13.327);(0.992, 1.374, -13.320);0,020;(310.581, 354.252, 355.773);(327.762, 348.829, 353.545);-0,9868865;(0.526, 0.600, 0.603);(0.551, 0.586, 0.594)
L;(1.004, 1.240, -13.007);(0.986, 1.182, -13.028);0,064;(66.456, 188.480, 207.101);(51.914, 193.618, 213.449);0,9915726;(0.231, 0.655, 0.720);(0.177, 0.661, 0.729)
R;(0.973, 1.373, -13.329);(0.992, 1.373, -13.320);0,021;(309.477, 354.501, 355.945);(327.589, 348.807, 353.585);-0,9854296;(0.525, 0.601, 0.603);(0.551, 0.586, 0.594)
L;(1.005, 1.245, -13.004);(0.986, 1.183, -13.028);0,069;(67.607, 188.480, 207.059);(52.085, 193.671, 213.517);0,9904573;(0.235, 0.654, 0.719);(0.178, 0.661, 0.729)
R;(0.973, 1.373, -13.329);(0.992, 1.370, -13.323);0,020;(309.477, 354.501, 355.945);(326.385, 348.651, 353.872);-0,9870647;(0.525, 0.601, 0.603);(0.549, 0.587, 0.595)
L;(1.005, 1.245, -13.004);(0.986, 1.186, -13.026);0,066;(67.607, 188.480, 207.059);(53.276, 194.057, 214.002);0,9917593;(0.235, 0.654, 0.719);(0.181, 0.661, 0.728)
R;(0.975, 1.371, -13.328);(0.992, 1.370, -13.323);0,018;(308.419, 354.044, 356.437);(326.385, 348.651, 353.872);-0,9856809;(0.523, 0.601, 0.605);(0.549, 0.587, 0.595)
L;(1.006, 1.249, -13.003);(0.986, 1.186, -13.026);0,070;(68.133, 188.152, 206.581);(53.276, 194.057, 214.002);0,9911225;(0.237, 0.654, 0.718);(0.181, 0.661, 0.728)
R;(0.975, 1.371, -13.328);(0.992, 1.369, -13.323);0,018;(308.419, 354.044, 356.437);(326.156, 348.621, 353.927);-0,9859987;(0.523, 0.601, 0.605);(0.549, 0.587, 0.596)
L;(1.006, 1.249, -13.003);(0.986, 1.186, -13.026);0,070;(68.133, 188.152, 206.581);(53.503, 194.134, 214.097);0,9913661;(0.237, 0.654, 0.718);(0.182, 0.661, 0.728)
R;(0.974, 1.368, -13.329);(0.992, 1.369, -13.323);0,019;(307.586, 354.100, 356.262);(326.156, 348.621, 353.927);-0,9848992;(0.522, 0.601, 0.605);(0.549, 0.587, 0.596)
L;(1.006, 1.251, -13.002);(0.986, 1.186, -13.026);0,072;(69.295, 188.744, 207.222);(53.503, 194.134, 214.097);0,9901189;(0.240, 0.654, 0.718);(0.182, 0.661, 0.728)
R;(0.974, 1.368, -13.329);(0.992, 1.367, -13.325);0,019;(307.586, 354.100, 356.262);(325.450, 348.524, 354.100);-0,9858969;(0.522, 0.601, 0.605);(0.548, 0.587, 0.596)
L;(1.006, 1.251, -13.002);(0.986, 1.188, -13.025);0,070;(69.295, 188.744, 207.222);(54.202, 194.377, 214.398);0,9909087;(0.240, 0.654, 0.718);(0.184, 0.660, 0.728)
R;(0.974, 1.366, -13.329);(0.992, 1.367, -13.325);0,019;(306.426, 354.232, 356.173);(325.450, 348.524, 354.100);-0,9842399;(0.521, 0.602, 0.605);(0.548, 0.587, 0.596)
L;(1.006, 1.253, -13.000);(0.986, 1.188, -13.025);0,073;(70.544, 188.600, 207.174);(54.202, 194.377, 214.398);0,989439;(0.244, 0.653, 0.717);(0.184, 0.660, 0.728)
R;(0.974, 1.366, -13.329);(0.992, 1.366, -13.326);0,019;(306.426, 354.232, 356.173);(324.964, 348.455, 354.220);-0,9849459;(0.521, 0.602, 0.605);(0.547, 0.587, 0.597)
L;(1.006, 1.253, -13.000);(0.986, 1.189, -13.024);0,072;(70.544, 188.600, 207.174);(54.682, 194.550, 214.611);0,9900061;(0.244, 0.653, 0.717);(0.185, 0.660, 0.728)
R;(0.974, 1.365, -13.330);(0.992, 1.366, -13.326);0,019;(305.185, 354.392, 356.221);(324.964, 348.455, 354.220);-0,9830298;(0.519, 0.603, 0.606);(0.547, 0.587, 0.597)
L;(1.007, 1.258, -12.999);(0.986, 1.189, -13.024);0,076;(71.410, 187.771, 206.319);(54.682, 194.550, 214.611);0,9888583;(0.248, 0.652, 0.716);(0.185, 0.660, 0.728)
R;(0.973, 1.361, -13.333);(0.992, 1.365, -13.327);0,021;(303.098, 354.514, 356.665);(324.501, 348.388, 354.336);-0,9802175;(0.516, 0.604, 0.607);(0.547, 0.587, 0.597)
L;(1.008, 1.263, -12.996);(0.986, 1.191, -13.024);0,081;(73.350, 187.241, 205.749);(55.139, 194.720, 214.818);0,9868551;(0.255, 0.651, 0.715);(0.187, 0.660, 0.728)
R;(0.973, 1.361, -13.333);(0.992, 1.361, -13.329);0,020;(303.098, 354.514, 356.665);(323.113, 348.177, 354.693);-0,9824393;(0.516, 0.604, 0.607);(0.545, 0.587, 0.598)
L;(1.008, 1.263, -12.996);(0.986, 1.194, -13.022);0,077;(73.350, 187.241, 205.749);(56.508, 195.260, 215.471);0,9886146;(0.255, 0.651, 0.715);(0.191, 0.659, 0.727)
R;(0.975, 1.362, -13.331);(0.992, 1.361, -13.329);0,018;(302.227, 353.141, 358.154);(323.113, 348.177, 354.693);-0,9811019;(0.515, 0.602, 0.610);(0.545, 0.587, 0.598)
