Position;
(-0.864, 0.000, -6.619)
(0.264, 0.000, -11.007)
(0.475, 0.000, -14.031)
(0.180, 0.000, -16.774)
(-0.126, 0.000, -11.364)
(0.362, 0.000, 1.249)
(0.491, 0.000, 12.827)
(0.059, 0.000, 22.816)
(-0.632, 0.000, 32.495)
(2.578, 0.000, 31.775)
(-0.520, 0.000, 30.657)
