L/R;Position Real;Position Virtual;Distance;Rotation Real;Rotation Virtual;Rotation Similarity;Rotation Real Normalized;Rotation Virtual Normalized
R;(0.949, 1.053, -13.191);(0.998, 1.090, -13.187);0.062;(295.578, 65.711, 272.883);(338.463, 215.377, 169.657);0.6669792;(0.725, 0.161, 0.669);(0.777, 0.494, 0.389)
R;(0.949, 1.053, -13.191);(0.998, 1.090, -13.187);0.062;(295.578, 65.711, 272.883);(338.463, 215.377, 169.657);0.6669792;(0.725, 0.161, 0.669);(0.777, 0.494, 0.389)
R;(0.949, 1.053, -13.191);(0.998, 1.090, -13.187);0.062;(295.578, 65.711, 272.883);(338.463, 215.377, 169.657);0.6669792;(0.725, 0.161, 0.669);(0.777, 0.494, 0.389)
R;(0.950, 1.051, -13.179);(0.998, 1.090, -13.187);0.062;(297.633, 73.009, 265.448);(338.463, 215.377, 169.657);0.6721435;(0.734, 0.180, 0.655);(0.777, 0.494, 0.389)
R;(0.950, 1.051, -13.179);(0.998, 1.089, -13.177);0.061;(297.633, 73.009, 265.448);(341.181, 214.677, 171.687);0.6570178;(0.734, 0.180, 0.655);(0.779, 0.490, 0.392)
R;(0.950, 1.051, -13.179);(0.998, 1.089, -13.177);0.061;(297.633, 73.009, 265.448);(341.181, 214.677, 171.687);0.6570178;(0.734, 0.180, 0.655);(0.779, 0.490, 0.392)
R;(0.950, 1.051, -13.179);(0.998, 1.089, -13.177);0.061;(297.633, 73.009, 265.448);(341.181, 214.677, 171.687);0.6570178;(0.734, 0.180, 0.655);(0.779, 0.490, 0.392)
R;(0.950, 1.051, -13.179);(0.998, 1.089, -13.177);0.061;(297.633, 73.009, 265.448);(341.181, 214.677, 171.687);0.6570178;(0.734, 0.180, 0.655);(0.779, 0.490, 0.392)
R;(0.950, 1.051, -13.179);(0.998, 1.089, -13.177);0.061;(297.633, 73.009, 265.448);(341.181, 214.677, 171.687);0.6570178;(0.734, 0.180, 0.655);(0.779, 0.490, 0.392)
R;(0.954, 1.054, -13.174);(0.998, 1.089, -13.177);0.056;(295.856, 72.349, 267.588);(341.181, 214.677, 171.687);0.6650653;(0.730, 0.178, 0.660);(0.779, 0.490, 0.392)
R;(0.954, 1.054, -13.174);(0.998, 1.089, -13.173);0.056;(295.856, 72.349, 267.588);(342.398, 214.401, 172.568);0.6580738;(0.730, 0.178, 0.660);(0.779, 0.488, 0.393)
R;(0.954, 1.054, -13.174);(0.998, 1.089, -13.173);0.056;(295.856, 72.349, 267.588);(342.398, 214.401, 172.568);0.6580738;(0.730, 0.178, 0.660);(0.779, 0.488, 0.393)
R;(0.954, 1.054, -13.174);(0.998, 1.089, -13.173);0.056;(295.856, 72.349, 267.588);(342.398, 214.401, 172.568);0.6580738;(0.730, 0.178, 0.660);(0.779, 0.488, 0.393)
R;(0.954, 1.054, -13.174);(0.998, 1.089, -13.173);0.056;(295.856, 72.349, 267.588);(342.398, 214.401, 172.568);0.6580738;(0.730, 0.178, 0.660);(0.779, 0.488, 0.393)
R;(0.956, 1.058, -13.171);(0.998, 1.089, -13.173);0.052;(295.666, 77.541, 262.559);(342.398, 214.401, 172.568);0.6697675;(0.734, 0.192, 0.652);(0.779, 0.488, 0.393)
R;(0.956, 1.058, -13.171);(0.998, 1.089, -13.170);0.052;(295.666, 77.541, 262.559);(343.136, 214.245, 173.096);0.665603;(0.734, 0.192, 0.652);(0.780, 0.487, 0.393)
R;(0.956, 1.058, -13.171);(0.998, 1.089, -13.170);0.052;(295.666, 77.541, 262.559);(343.136, 214.245, 173.096);0.665603;(0.734, 0.192, 0.652);(0.780, 0.487, 0.393)
R;(0.956, 1.058, -13.171);(0.998, 1.089, -13.170);0.052;(295.666, 77.541, 262.559);(343.136, 214.245, 173.096);0.665603;(0.734, 0.192, 0.652);(0.780, 0.487, 0.393)
R;(0.956, 1.058, -13.171);(0.998, 1.089, -13.170);0.052;(295.666, 77.541, 262.559);(343.136, 214.245, 173.096);0.665603;(0.734, 0.192, 0.652);(0.780, 0.487, 0.393)
R;(0.956, 1.058, -13.171);(0.998, 1.089, -13.170);0.052;(295.666, 77.541, 262.559);(343.136, 214.245, 173.096);0.665603;(0.734, 0.192, 0.652);(0.780, 0.487, 0.393)
R;(0.955, 1.059, -13.167);(0.998, 1.089, -13.170);0.053;(296.190, 78.148, 261.497);(343.136, 214.245, 173.096);0.6643694;(0.735, 0.194, 0.649);(0.780, 0.487, 0.393)
R;(0.955, 1.059, -13.167);(0.998, 1.089, -13.168);0.053;(296.190, 78.148, 261.497);(343.884, 214.094, 173.626);0.6601421;(0.735, 0.194, 0.649);(0.780, 0.486, 0.394)
R;(0.955, 1.059, -13.167);(0.998, 1.089, -13.168);0.053;(296.190, 78.148, 261.497);(343.884, 214.094, 173.626);0.6601421;(0.735, 0.194, 0.649);(0.780, 0.486, 0.394)
R;(0.955, 1.059, -13.167);(0.998, 1.089, -13.168);0.053;(296.190, 78.148, 261.497);(343.884, 214.094, 173.626);0.6601421;(0.735, 0.194, 0.649);(0.780, 0.486, 0.394)
R;(0.955, 1.059, -13.167);(0.998, 1.089, -13.168);0.053;(296.190, 78.148, 261.497);(343.884, 214.094, 173.626);0.6601421;(0.735, 0.194, 0.649);(0.780, 0.486, 0.394)
R;(0.955, 1.060, -13.167);(0.998, 1.089, -13.168);0.052;(294.872, 76.599, 263.915);(343.884, 214.094, 173.626);0.6627753;(0.732, 0.190, 0.655);(0.780, 0.486, 0.394)
R;(0.955, 1.060, -13.167);(0.998, 1.089, -13.167);0.052;(294.872, 76.599, 263.915);(344.070, 214.058, 173.756);0.6617081;(0.732, 0.190, 0.655);(0.780, 0.485, 0.394)
R;(0.955, 1.060, -13.167);(0.998, 1.089, -13.167);0.052;(294.872, 76.599, 263.915);(344.070, 214.058, 173.756);0.6617081;(0.732, 0.190, 0.655);(0.780, 0.485, 0.394)
R;(0.955, 1.060, -13.167);(0.998, 1.089, -13.167);0.052;(294.872, 76.599, 263.915);(344.070, 214.058, 173.756);0.6617081;(0.732, 0.190, 0.655);(0.780, 0.485, 0.394)
R;(0.952, 1.062, -13.163);(0.998, 1.089, -13.167);0.053;(296.843, 82.331, 256.722);(344.070, 214.058, 173.756);0.665544;(0.740, 0.205, 0.640);(0.780, 0.485, 0.394)
R;(0.952, 1.062, -13.163);(0.998, 1.089, -13.165);0.053;(296.843, 82.331, 256.722);(344.740, 213.932, 174.226);0.6618266;(0.740, 0.205, 0.640);(0.781, 0.485, 0.395)
R;(0.952, 1.062, -13.163);(0.998, 1.089, -13.165);0.053;(296.843, 82.331, 256.722);(344.740, 213.932, 174.226);0.6618266;(0.740, 0.205, 0.640);(0.781, 0.485, 0.395)
R;(0.952, 1.062, -13.163);(0.998, 1.089, -13.165);0.053;(296.843, 82.331, 256.722);(344.740, 213.932, 174.226);0.6618266;(0.740, 0.205, 0.640);(0.781, 0.485, 0.395)
R;(0.953, 1.060, -13.166);(0.998, 1.089, -13.165);0.054;(295.144, 77.087, 263.111);(344.740, 213.932, 174.226);0.6573904;(0.733, 0.191, 0.653);(0.781, 0.485, 0.395)
R;(0.953, 1.060, -13.166);(0.998, 1.089, -13.167);0.054;(295.144, 77.087, 263.111);(344.107, 214.051, 173.782);0.661046;(0.733, 0.191, 0.653);(0.780, 0.485, 0.394)
R;(0.953, 1.060, -13.166);(0.998, 1.089, -13.167);0.054;(295.144, 77.087, 263.111);(344.107, 214.051, 173.782);0.661046;(0.733, 0.191, 0.653);(0.780, 0.485, 0.394)
R;(0.953, 1.060, -13.166);(0.998, 1.089, -13.167);0.054;(295.144, 77.087, 263.111);(344.107, 214.051, 173.782);0.661046;(0.733, 0.191, 0.653);(0.780, 0.485, 0.394)
R;(0.953, 1.059, -13.166);(0.998, 1.089, -13.167);0.054;(295.196, 76.300, 263.467);(344.107, 214.051, 173.782);0.6584786;(0.733, 0.189, 0.654);(0.780, 0.485, 0.394)
R;(0.953, 1.059, -13.166);(0.998, 1.089, -13.167);0.054;(295.196, 76.300, 263.467);(344.099, 214.053, 173.777);0.6585211;(0.733, 0.189, 0.654);(0.780, 0.485, 0.394)
R;(0.953, 1.059, -13.166);(0.998, 1.089, -13.167);0.054;(295.196, 76.300, 263.467);(344.099, 214.053, 173.777);0.6585211;(0.733, 0.189, 0.654);(0.780, 0.485, 0.394)
R;(0.953, 1.059, -13.166);(0.998, 1.089, -13.167);0.054;(295.770, 81.072, 259.455);(344.099, 214.053, 173.777);0.6681952;(0.736, 0.202, 0.646);(0.780, 0.485, 0.394)
R;(0.953, 1.059, -13.166);(0.998, 1.089, -13.167);0.054;(295.770, 81.072, 259.455);(344.052, 214.062, 173.744);0.6684604;(0.736, 0.202, 0.646);(0.780, 0.486, 0.394)
R;(0.953, 1.059, -13.166);(0.998, 1.089, -13.167);0.054;(295.770, 81.072, 259.455);(344.052, 214.062, 173.744);0.6684604;(0.736, 0.202, 0.646);(0.780, 0.486, 0.394)
R;(0.953, 1.059, -13.166);(0.998, 1.089, -13.167);0.054;(295.770, 81.072, 259.455);(344.052, 214.062, 173.744);0.6684604;(0.736, 0.202, 0.646);(0.780, 0.486, 0.394)
R;(0.953, 1.058, -13.166);(0.998, 1.089, -13.167);0.055;(296.215, 79.335, 260.763);(344.052, 214.062, 173.744);0.6624885;(0.736, 0.197, 0.648);(0.780, 0.486, 0.394)
R;(0.953, 1.058, -13.166);(0.998, 1.089, -13.167);0.055;(296.215, 79.335, 260.763);(344.069, 214.059, 173.756);0.6623925;(0.736, 0.197, 0.648);(0.780, 0.486, 0.394)
R;(0.953, 1.058, -13.166);(0.998, 1.089, -13.167);0.055;(296.215, 79.335, 260.763);(344.069, 214.059, 173.756);0.6623925;(0.736, 0.197, 0.648);(0.780, 0.486, 0.394)
R;(0.955, 1.060, -13.166);(0.998, 1.089, -13.167);0.053;(295.379, 79.188, 261.094);(344.069, 214.059, 173.756);0.6650991;(0.735, 0.197, 0.649);(0.780, 0.486, 0.394)
R;(0.955, 1.060, -13.166);(0.998, 1.089, -13.167);0.053;(295.379, 79.188, 261.094);(344.102, 214.052, 173.779);0.6649137;(0.735, 0.197, 0.649);(0.780, 0.485, 0.394)
R;(0.955, 1.060, -13.166);(0.998, 1.089, -13.167);0.053;(295.379, 79.188, 261.094);(344.102, 214.052, 173.779);0.6649137;(0.735, 0.197, 0.649);(0.780, 0.485, 0.394)
R;(0.955, 1.060, -13.166);(0.998, 1.089, -13.167);0.053;(295.379, 79.188, 261.094);(344.102, 214.052, 173.779);0.6649137;(0.735, 0.197, 0.649);(0.780, 0.485, 0.394)
R;(0.955, 1.060, -13.167);(0.998, 1.089, -13.167);0.052;(295.271, 77.786, 262.396);(344.102, 214.052, 173.779);0.6620969;(0.733, 0.193, 0.652);(0.780, 0.485, 0.394)
R;(0.955, 1.060, -13.167);(0.998, 1.089, -13.167);0.052;(295.271, 77.786, 262.396);(343.948, 214.082, 173.671);0.6629743;(0.733, 0.193, 0.652);(0.780, 0.486, 0.394)
R;(0.955, 1.060, -13.167);(0.998, 1.089, -13.167);0.052;(295.271, 77.786, 262.396);(343.948, 214.082, 173.671);0.6629743;(0.733, 0.193, 0.652);(0.780, 0.486, 0.394)
R;(0.955, 1.060, -13.167);(0.998, 1.089, -13.167);0.052;(295.271, 77.786, 262.396);(343.948, 214.082, 173.671);0.6629743;(0.733, 0.193, 0.652);(0.780, 0.486, 0.394)
R;(0.954, 1.062, -13.168);(0.998, 1.089, -13.167);0.052;(295.495, 77.140, 262.357);(343.948, 214.082, 173.671);0.6596793;(0.734, 0.192, 0.652);(0.780, 0.486, 0.394)
R;(0.954, 1.062, -13.168);(0.998, 1.089, -13.168);0.052;(295.495, 77.140, 262.357);(343.755, 214.120, 173.534);0.6607853;(0.734, 0.192, 0.652);(0.780, 0.486, 0.394)
R;(0.954, 1.062, -13.168);(0.998, 1.089, -13.168);0.052;(295.495, 77.140, 262.357);(343.755, 214.120, 173.534);0.6607853;(0.734, 0.192, 0.652);(0.780, 0.486, 0.394)
R;(0.952, 1.063, -13.169);(0.998, 1.089, -13.168);0.052;(295.338, 72.614, 266.296);(343.755, 214.120, 173.534);0.6508701;(0.731, 0.180, 0.659);(0.780, 0.486, 0.394)
R;(0.952, 1.063, -13.169);(0.998, 1.089, -13.170);0.052;(295.338, 72.614, 266.296);(343.284, 214.214, 173.201);0.6536241;(0.731, 0.180, 0.659);(0.780, 0.487, 0.394)
R;(0.952, 1.063, -13.169);(0.998, 1.089, -13.170);0.052;(295.338, 72.614, 266.296);(343.284, 214.214, 173.201);0.6536241;(0.731, 0.180, 0.659);(0.780, 0.487, 0.394)
R;(0.952, 1.063, -13.169);(0.998, 1.089, -13.170);0.052;(295.338, 72.614, 266.296);(343.284, 214.214, 173.201);0.6536241;(0.731, 0.180, 0.659);(0.780, 0.487, 0.394)
R;(0.955, 1.065, -13.169);(0.998, 1.089, -13.170);0.050;(294.561, 74.784, 264.979);(343.284, 214.214, 173.201);0.6623476;(0.731, 0.185, 0.657);(0.780, 0.487, 0.394)
R;(0.955, 1.065, -13.169);(0.998, 1.089, -13.169);0.050;(294.561, 74.784, 264.979);(343.399, 214.191, 173.282);0.661682;(0.731, 0.185, 0.657);(0.780, 0.487, 0.394)
R;(0.955, 1.065, -13.169);(0.998, 1.089, -13.169);0.050;(294.561, 74.784, 264.979);(343.399, 214.191, 173.282);0.661682;(0.731, 0.185, 0.657);(0.780, 0.487, 0.394)
R;(0.955, 1.065, -13.170);(0.998, 1.089, -13.169);0.050;(294.652, 75.596, 264.340);(343.399, 214.191, 173.282);0.6632965;(0.731, 0.188, 0.656);(0.780, 0.487, 0.394)
R;(0.955, 1.065, -13.170);(0.998, 1.089, -13.170);0.050;(294.652, 75.596, 264.340);(343.259, 214.219, 173.183);0.6641006;(0.731, 0.188, 0.656);(0.780, 0.487, 0.393)
R;(0.955, 1.065, -13.170);(0.998, 1.089, -13.170);0.050;(294.652, 75.596, 264.340);(343.259, 214.219, 173.183);0.6641006;(0.731, 0.188, 0.656);(0.780, 0.487, 0.393)
R;(0.956, 1.066, -13.171);(0.998, 1.089, -13.170);0.048;(294.849, 77.763, 262.722);(343.259, 214.219, 173.183);0.6687863;(0.733, 0.193, 0.653);(0.780, 0.487, 0.393)
R;(0.956, 1.066, -13.171);(0.998, 1.089, -13.171);0.048;(294.849, 77.763, 262.722);(342.993, 214.274, 172.994);0.670295;(0.733, 0.193, 0.653);(0.780, 0.487, 0.393)
R;(0.956, 1.066, -13.171);(0.998, 1.089, -13.171);0.048;(294.849, 77.763, 262.722);(342.993, 214.274, 172.994);0.670295;(0.733, 0.193, 0.653);(0.780, 0.487, 0.393)
R;(0.956, 1.066, -13.171);(0.998, 1.089, -13.171);0.048;(294.849, 77.763, 262.722);(342.993, 214.274, 172.994);0.670295;(0.733, 0.193, 0.653);(0.780, 0.487, 0.393)
R;(0.955, 1.065, -13.173);(0.998, 1.089, -13.171);0.049;(295.032, 76.875, 263.730);(342.993, 214.274, 172.994);0.6680512;(0.732, 0.191, 0.654);(0.780, 0.487, 0.393)
R;(0.955, 1.065, -13.173);(0.998, 1.089, -13.172);0.049;(295.032, 76.875, 263.730);(342.587, 214.360, 172.704);0.6703594;(0.732, 0.191, 0.654);(0.780, 0.488, 0.393)
R;(0.955, 1.065, -13.173);(0.998, 1.089, -13.172);0.049;(295.032, 76.875, 263.730);(342.587, 214.360, 172.704);0.6703594;(0.732, 0.191, 0.654);(0.780, 0.488, 0.393)
R;(0.955, 1.065, -13.173);(0.998, 1.089, -13.172);0.049;(295.032, 76.875, 263.730);(342.587, 214.360, 172.704);0.6703594;(0.732, 0.191, 0.654);(0.780, 0.488, 0.393)
R;(0.955, 1.066, -13.175);(0.998, 1.089, -13.172);0.049;(294.841, 78.151, 262.992);(342.587, 214.360, 172.704);0.6745145;(0.732, 0.194, 0.653);(0.780, 0.488, 0.393)
R;(0.955, 1.066, -13.175);(0.998, 1.089, -13.174);0.049;(294.841, 78.151, 262.992);(342.023, 214.484, 172.298);0.6776854;(0.732, 0.194, 0.653);(0.779, 0.489, 0.393)
R;(0.955, 1.066, -13.175);(0.998, 1.089, -13.174);0.049;(294.841, 78.151, 262.992);(342.023, 214.484, 172.298);0.6776854;(0.732, 0.194, 0.653);(0.779, 0.489, 0.393)
R;(0.955, 1.066, -13.175);(0.998, 1.089, -13.174);0.049;(294.841, 78.151, 262.992);(342.023, 214.484, 172.298);0.6776854;(0.732, 0.194, 0.653);(0.779, 0.489, 0.393)
R;(0.955, 1.066, -13.176);(0.998, 1.089, -13.174);0.049;(294.726, 78.068, 263.139);(342.023, 214.484, 172.298);0.678017;(0.732, 0.194, 0.653);(0.779, 0.489, 0.393)
R;(0.955, 1.066, -13.176);(0.998, 1.089, -13.175);0.049;(294.726, 78.068, 263.139);(341.751, 214.545, 172.102);0.6795392;(0.732, 0.194, 0.653);(0.779, 0.489, 0.392)
R;(0.955, 1.066, -13.176);(0.998, 1.089, -13.175);0.049;(294.726, 78.068, 263.139);(341.751, 214.545, 172.102);0.6795392;(0.732, 0.194, 0.653);(0.779, 0.489, 0.392)
R;(0.955, 1.066, -13.176);(0.998, 1.089, -13.175);0.049;(294.726, 78.068, 263.139);(341.751, 214.545, 172.102);0.6795392;(0.732, 0.194, 0.653);(0.779, 0.489, 0.392)
R;(0.954, 1.067, -13.176);(0.998, 1.089, -13.175);0.049;(294.912, 78.411, 262.719);(341.751, 214.545, 172.102);0.6794727;(0.732, 0.195, 0.652);(0.779, 0.489, 0.392)
R;(0.954, 1.067, -13.176);(0.998, 1.089, -13.176);0.049;(294.912, 78.411, 262.719);(341.595, 214.580, 171.988);0.6803442;(0.732, 0.195, 0.652);(0.779, 0.489, 0.392)
R;(0.954, 1.067, -13.176);(0.998, 1.089, -13.176);0.049;(294.912, 78.411, 262.719);(341.595, 214.580, 171.988);0.6803442;(0.732, 0.195, 0.652);(0.779, 0.489, 0.392)
R;(0.954, 1.067, -13.176);(0.998, 1.089, -13.176);0.049;(294.912, 78.411, 262.719);(341.595, 214.580, 171.988);0.6803442;(0.732, 0.195, 0.652);(0.779, 0.489, 0.392)
R;(0.955, 1.067, -13.177);(0.998, 1.089, -13.176);0.049;(294.925, 79.069, 262.282);(341.595, 214.580, 171.988);0.6819952;(0.733, 0.196, 0.652);(0.779, 0.489, 0.392)
R;(0.955, 1.067, -13.177);(0.998, 1.089, -13.176);0.049;(294.925, 79.069, 262.282);(341.508, 214.600, 171.925);0.6824731;(0.733, 0.196, 0.652);(0.779, 0.489, 0.392)
R;(0.955, 1.067, -13.177);(0.998, 1.089, -13.176);0.049;(294.925, 79.069, 262.282);(341.508, 214.600, 171.925);0.6824731;(0.733, 0.196, 0.652);(0.779, 0.489, 0.392)
R;(0.955, 1.067, -13.177);(0.998, 1.089, -13.176);0.049;(294.925, 79.069, 262.282);(341.508, 214.600, 171.925);0.6824731;(0.733, 0.196, 0.652);(0.779, 0.489, 0.392)
R;(0.955, 1.067, -13.177);(0.998, 1.089, -13.176);0.049;(294.925, 79.069, 262.282);(341.508, 214.600, 171.925);0.6824731;(0.733, 0.196, 0.652);(0.779, 0.489, 0.392)
R;(0.955, 1.068, -13.176);(0.998, 1.089, -13.176);0.048;(294.844, 80.116, 261.145);(341.508, 214.600, 171.925);0.6847187;(0.734, 0.199, 0.650);(0.779, 0.489, 0.392)
R;(0.955, 1.068, -13.176);(0.998, 1.089, -13.175);0.048;(294.844, 80.116, 261.145);(341.726, 214.551, 172.083);0.6835202;(0.734, 0.199, 0.650);(0.779, 0.489, 0.392)
R;(0.955, 1.068, -13.176);(0.998, 1.089, -13.175);0.048;(294.844, 80.116, 261.145);(341.726, 214.551, 172.083);0.6835202;(0.734, 0.199, 0.650);(0.779, 0.489, 0.392)
R;(0.955, 1.068, -13.174);(0.998, 1.089, -13.175);0.048;(294.876, 80.218, 260.872);(341.726, 214.551, 172.083);0.6833466;(0.734, 0.200, 0.649);(0.779, 0.489, 0.392)
R;(0.955, 1.068, -13.174);(0.998, 1.089, -13.174);0.048;(294.876, 80.218, 260.872);(342.120, 214.462, 172.369);0.6811631;(0.734, 0.200, 0.649);(0.779, 0.488, 0.393)
R;(0.955, 1.068, -13.174);(0.998, 1.089, -13.174);0.048;(294.876, 80.218, 260.872);(342.120, 214.462, 172.369);0.6811631;(0.734, 0.200, 0.649);(0.779, 0.488, 0.393)
R;(0.955, 1.068, -13.174);(0.998, 1.089, -13.174);0.048;(294.876, 80.218, 260.872);(342.120, 214.462, 172.369);0.6811631;(0.734, 0.200, 0.649);(0.779, 0.488, 0.393)
R;(0.954, 1.069, -13.172);(0.998, 1.089, -13.174);0.048;(295.035, 80.443, 260.463);(342.120, 214.462, 172.369);0.6808126;(0.734, 0.200, 0.648);(0.779, 0.488, 0.393)
R;(0.954, 1.069, -13.172);(0.998, 1.089, -13.172);0.048;(295.035, 80.443, 260.463);(342.549, 214.369, 172.677);0.6784393;(0.734, 0.200, 0.648);(0.780, 0.488, 0.393)
R;(0.954, 1.069, -13.172);(0.998, 1.089, -13.172);0.048;(295.035, 80.443, 260.463);(342.549, 214.369, 172.677);0.6784393;(0.734, 0.200, 0.648);(0.780, 0.488, 0.393)
L;(0.976, 1.242, -13.009);(0.975, 1.239, -13.009);0.003;(73.969, 137.227, 147.875);(73.969, 137.227, 147.875);1;(0.344, 0.639, 0.688);(0.344, 0.639, 0.688)
L;(0.976, 1.242, -13.009);(0.975, 1.239, -13.009);0.003;(73.969, 137.227, 147.875);(73.969, 137.227, 147.875);1;(0.344, 0.639, 0.688);(0.344, 0.639, 0.688)
L;(0.976, 1.242, -13.009);(0.975, 1.239, -13.009);0.003;(73.969, 137.227, 147.875);(73.969, 137.226, 147.875);1;(0.344, 0.639, 0.688);(0.344, 0.639, 0.688)
R;(0.952, 1.070, -13.170);(0.998, 1.089, -13.172);0.050;(295.218, 80.167, 259.797);(342.549, 214.369, 172.677);0.6757033;(0.736, 0.200, 0.647);(0.780, 0.488, 0.393)
L;(0.976, 1.242, -13.008);(0.975, 1.239, -13.009);0.003;(75.086, 133.628, 142.946);(73.969, 137.227, 147.875);0.9998364;(0.358, 0.638, 0.682);(0.344, 0.639, 0.688)
R;(0.952, 1.070, -13.170);(0.998, 1.352, -13.306);0.317;(295.218, 80.167, 259.797);(330.546, 321.796, 25.424);0.7827978;(0.736, 0.200, 0.647);(0.715, 0.697, 0.055)
L;(0.976, 1.242, -13.008);(0.975, 1.132, -13.270);0.285;(75.086, 133.628, 142.946);(315.662, 164.799, 200.270);0.4604438;(0.358, 0.638, 0.682);(0.773, 0.403, 0.490)
R;(0.952, 1.070, -13.170);(0.998, 1.352, -13.306);0.317;(295.218, 80.167, 259.797);(330.546, 321.796, 25.424);0.7827978;(0.736, 0.200, 0.647);(0.715, 0.697, 0.055)
L;(0.976, 1.242, -13.008);(0.975, 1.132, -13.270);0.285;(75.086, 133.628, 142.946);(315.662, 164.799, 200.270);0.4604438;(0.358, 0.638, 0.682);(0.773, 0.403, 0.490)
R;(0.952, 1.070, -13.170);(0.998, 1.352, -13.306);0.317;(295.218, 80.167, 259.797);(330.546, 321.796, 25.424);0.7827978;(0.736, 0.200, 0.647);(0.715, 0.697, 0.055)
L;(0.976, 1.242, -13.008);(0.975, 1.132, -13.270);0.285;(75.086, 133.628, 142.946);(315.662, 164.799, 200.270);0.4604438;(0.358, 0.638, 0.682);(0.773, 0.403, 0.490)
R;(0.951, 1.070, -13.169);(0.998, 1.352, -13.306);0.317;(295.146, 80.011, 259.537);(330.546, 321.796, 25.424);0.7827978;(0.736, 0.199, 0.647);(0.715, 0.697, 0.055)
L;(0.976, 1.241, -13.005);(0.975, 1.132, -13.270);0.287;(76.878, 129.586, 139.565);(315.662, 164.799, 200.270);0.4464954;(0.374, 0.631, 0.680);(0.773, 0.403, 0.490)
R;(0.951, 1.070, -13.169);(0.998, 1.351, -13.306);0.317;(295.146, 80.011, 259.537);(330.282, 321.678, 25.664);0.7838099;(0.736, 0.199, 0.647);(0.715, 0.697, 0.056)
L;(0.976, 1.241, -13.005);(0.975, 1.132, -13.270);0.286;(76.878, 129.586, 139.565);(315.988, 164.885, 200.147);0.4491251;(0.374, 0.631, 0.680);(0.773, 0.403, 0.490)
R;(0.951, 1.070, -13.169);(0.998, 1.351, -13.306);0.317;(295.146, 80.011, 259.537);(330.282, 321.678, 25.664);0.7838099;(0.736, 0.199, 0.647);(0.715, 0.697, 0.056)
L;(0.976, 1.241, -13.005);(0.975, 1.132, -13.270);0.286;(76.878, 129.586, 139.565);(315.988, 164.885, 200.147);0.4491251;(0.374, 0.631, 0.680);(0.773, 0.403, 0.490)
R;(0.951, 1.070, -13.169);(0.998, 1.351, -13.306);0.317;(295.146, 80.011, 259.537);(330.282, 321.678, 25.664);0.7838099;(0.736, 0.199, 0.647);(0.715, 0.697, 0.056)
L;(0.976, 1.241, -13.005);(0.975, 1.132, -13.270);0.286;(76.878, 129.586, 139.565);(315.988, 164.885, 200.147);0.4491251;(0.374, 0.631, 0.680);(0.773, 0.403, 0.490)
R;(0.951, 1.070, -13.169);(0.998, 1.351, -13.306);0.317;(295.146, 80.011, 259.537);(330.282, 321.678, 25.664);0.7838099;(0.736, 0.199, 0.647);(0.715, 0.697, 0.056)
L;(0.976, 1.241, -13.005);(0.975, 1.132, -13.270);0.286;(76.878, 129.586, 139.565);(315.988, 164.885, 200.147);0.4491251;(0.374, 0.631, 0.680);(0.773, 0.403, 0.490)
R;(0.951, 1.069, -13.169);(0.998, 1.351, -13.306);0.317;(295.362, 79.903, 259.691);(330.282, 321.678, 25.664);0.7831991;(0.736, 0.199, 0.647);(0.715, 0.697, 0.056)
L;(0.978, 1.242, -12.998);(0.975, 1.132, -13.270);0.293;(76.444, 127.360, 139.314);(315.988, 164.885, 200.147);0.4509255;(0.375, 0.625, 0.684);(0.773, 0.403, 0.490)
R;(0.951, 1.069, -13.169);(0.998, 1.351, -13.306);0.317;(295.362, 79.903, 259.691);(330.264, 321.670, 25.680);0.7832661;(0.736, 0.199, 0.647);(0.715, 0.697, 0.056)
L;(0.978, 1.242, -12.998);(0.975, 1.132, -13.270);0.293;(76.444, 127.360, 139.314);(316.009, 164.891, 200.139);0.4511004;(0.375, 0.625, 0.684);(0.773, 0.403, 0.490)
R;(0.951, 1.069, -13.169);(0.998, 1.351, -13.306);0.317;(295.362, 79.903, 259.691);(330.264, 321.670, 25.680);0.7832661;(0.736, 0.199, 0.647);(0.715, 0.697, 0.056)
L;(0.978, 1.242, -12.998);(0.975, 1.132, -13.270);0.293;(76.444, 127.360, 139.314);(316.009, 164.891, 200.139);0.4511004;(0.375, 0.625, 0.684);(0.773, 0.403, 0.490)
R;(0.951, 1.069, -13.169);(0.998, 1.351, -13.306);0.317;(295.362, 79.903, 259.691);(330.264, 321.670, 25.680);0.7832661;(0.736, 0.199, 0.647);(0.715, 0.697, 0.056)
L;(0.978, 1.242, -12.998);(0.975, 1.132, -13.270);0.293;(76.444, 127.360, 139.314);(316.009, 164.891, 200.139);0.4511004;(0.375, 0.625, 0.684);(0.773, 0.403, 0.490)
R;(0.950, 1.068, -13.169);(0.998, 1.351, -13.306);0.318;(295.399, 79.792, 259.495);(330.264, 321.670, 25.680);0.7828962;(0.736, 0.199, 0.647);(0.715, 0.697, 0.056)
L;(0.980, 1.243, -12.995);(0.975, 1.132, -13.270);0.296;(76.544, 128.019, 139.647);(316.009, 164.891, 200.139);0.4510962;(0.375, 0.627, 0.683);(0.773, 0.403, 0.490)
R;(0.950, 1.068, -13.169);(0.998, 1.351, -13.306);0.318;(295.399, 79.792, 259.495);(330.254, 321.665, 25.689);0.7829332;(0.736, 0.199, 0.647);(0.715, 0.697, 0.056)
