Position;
(0.709, 0.000, 2.019)
(0.076, 0.000, -8.834)
(-0.240, 0.000, -10.594)
(0.648, 0.000, -13.205)
(0.567, 0.000, -16.715)
(-0.262, 0.000, -10.759)
(0.478, 0.000, 0.907)
(-0.900, 0.000, 12.426)
(-1.125, 0.000, 24.140)
(-0.418, 0.000, 34.006)
(2.066, 0.000, 31.959)
